codigo_centro,nombre_centro,direccion,cod_estado,estado,cod_municipio,municipio,cod_parroquia,parroquia,numero_mesa,electores,circuito_an,lat,lon,riesgo
110611001,ESCUELA BASICA TRINIDAD SAMUEL,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,5,862,,,,1
110611004,ESCUELA BASICA UNITARIA EL JORDAN,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,216,,,,1
110611006,ESCUELA UNITARIA NUMERO 13,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,361,,,,1
110611009,ESCUELA BASICA EL CERRON,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,301,,,,1
110611010,ESCUELA BASICA EL PALMICHAL,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,184,,,,1
110611011,ESCUELA YARABANA,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,237,,,,1
110611012,ESCUELA BOLIVARIANA NACIONAL LOS ALTARES,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,359,,,,1
110611013,ESCUELA MEDIA JORNADA LA GUAYANA,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,181,,,,1
110611015,ESCUELA BOLIVARIANA PARAMITO,,11,EDO. LARA,06,MP. TORRES,11,PQ. EL BLANCO,1,159,,,,1
110612003,UNIDAD EDUCATIVA PALMARITO,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,763,,,,1
110612003,UNIDAD EDUCATIVA PALMARITO,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,2,763,,,,1
110612003,UNIDAD EDUCATIVA PALMARITO,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,3,763,,,,1
110612005,ESCUELA BOLIVARIANA EL MORROCO,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,585,,,,1
110612005,ESCUELA BOLIVARIANA EL MORROCO,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,2,585,,,,1
110612007,ESCUELA BOLIVARIANA MATAGEY,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,528,,,,1
110612009,ESCUELA NACIONAL SICARE,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,721,,,,1
110612010,ESCUELA BOLIVARIANA LA SABANA,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,407,,,,1
110612011,ESCUELA CONCENTRADA SAN PEDRO DEL PARAMO,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,275,,,,1
110612012,ESCUELA BOLIVARIANA LA ESPERANZA,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,268,,,,1
110612013,ESCUELA NACIONAL AGUA LINDA,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,160,,,,1
110612014,ESCUELA PRIMARIA BOLIVARIANA AGUAS CALIENTES,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,313,,,,1
110612015,ESCUELA BOLIVARIANA LAS COCUIZAS,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,473,,,,1
110612016,ESCUELA NACIONAL LAS DELICIAS,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,154,,,,1
110612017,ESCUELA BOLIVARIANA PALMA SOLA,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,233,,,,1
110612019,ESCUELA ESTADAL CONCENTRADA NUMERO 139 CERRO LA ESPERANZA,,11,EDO. LARA,06,MP. TORRES,12,PQ. MONTA�A VERDE,1,123,,,,1
110613001,ESCUELA UNITARIA LOMA SECA,,11,EDO. LARA,06,MP. TORRES,13,PQ. HERIBERTO ARROYO,1,200,,,,1
110614001,UNIDAD EDUCATIVA NACIONAL JUAN JOSE BRACHO,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,1183,,,,1
110614001,UNIDAD EDUCATIVA NACIONAL JUAN JOSE BRACHO,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,2,1183,,,,1
110614004,ESCUELA BOLIVARIANA NUMERO 4330,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,594,,,,1
110614005,ESCUELA CONCENTRADA LAS PLAYITAS,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,545,,,,1
110614005,ESCUELA CONCENTRADA LAS PLAYITAS,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,2,545,,,,1
110614006,ESCUELA ESTADAL BOLIVARIANA LOS QUEDICHES,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,378,,,,1
110614007,ESCUELA BASICA NACIONAL  BOLIVARIANA EL ESCOBAL,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,320,,,,1
110614008,ESCUELA BOLIVARIANA SIRUMITA,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,416,,,,1
110614010,ESCUELA UNITARIA PLAYA ELENA,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,288,,,,1
110614011,UENB NÚMERO 1197 CIENEGUITA NER 231,,11,EDO. LARA,06,MP. TORRES,14,PQ. LAS MERCEDES,1,196,,,,1
110615001,ESCUELA BASICA NACIONAL MONTAÑA VERDES,,11,EDO. LARA,06,MP. TORRES,15,PQ. CECILIO ZUBILLAGA,1,508,,,,1
110615001,ESCUELA BASICA NACIONAL MONTAÑA VERDES,,11,EDO. LARA,06,MP. TORRES,15,PQ. CECILIO ZUBILLAGA,2,508,,,,1
110615002,ESCUELA BASICA MONSEÑOR SALVADOR MONTES DE OCA,,11,EDO. LARA,06,MP. TORRES,15,PQ. CECILIO ZUBILLAGA,1,2301,,,,1
110615003,UNIDAD EDUCATIVA NACIONAL  CREACION V,,11,EDO. LARA,06,MP. TORRES,15,PQ. CECILIO ZUBILLAGA,1,795,,,,1
110615003,UNIDAD EDUCATIVA NACIONAL  CREACION V,,11,EDO. LARA,06,MP. TORRES,15,PQ. CECILIO ZUBILLAGA,2,795,,,,1
110616002,ESCUELA UNITARIA DE CAMBURAL,,11,EDO. LARA,06,MP. TORRES,16,PQ. REYES VARGAS,1,283,,,,1
110616003,ESCUELA NACIONAL BOLIVARIANA MALDONADO,,11,EDO. LARA,06,MP. TORRES,16,PQ. REYES VARGAS,1,466,,,,1
110616005,CENTRO DE PARTICIPACION LA FUNDACION,,11,EDO. LARA,06,MP. TORRES,16,PQ. REYES VARGAS,1,631,,,,1
110617001,ESCUELA BOLIVARIANA ALTAGRACIA,,11,EDO. LARA,06,MP. TORRES,17,PQ. ALTAGRACIA,1,820,,,,1
110617002,ESCUELA BASICA NACIONAL PEDERNALES,,11,EDO. LARA,06,MP. TORRES,17,PQ. ALTAGRACIA,1,112,,,,1
110617003,ESCUELA UNITARIA 4210 LAS MATAS,,11,EDO. LARA,06,MP. TORRES,17,PQ. ALTAGRACIA,1,114,,,,1
110617004,ESCUELA NACIONAL BOLIVARIANA EL ORO,,11,EDO. LARA,06,MP. TORRES,17,PQ. ALTAGRACIA,1,114,,,,1
110701001,ESCUELA BOLIVARIANA RICARDO OVIDIO LIMARDO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,849,,,,1
110701001,ESCUELA BOLIVARIANA RICARDO OVIDIO LIMARDO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,2,849,,,,1
110701001,ESCUELA BOLIVARIANA RICARDO OVIDIO LIMARDO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,3,849,,,,1
110701001,ESCUELA BOLIVARIANA RICARDO OVIDIO LIMARDO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,4,849,,,,1
110701002,UEN JOSE ANGEL RODRIGUEZ LOPEZ,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,988,,,,1
110701002,UEN JOSE ANGEL RODRIGUEZ LOPEZ,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,2,988,,,,1
110701003,ESCUELA COROBORE ARRIBA,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,224,,,,1
110701004,ESCUELA LA ESPERANZA,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,566,,,,1
110701005,ESCUELA CONCENTRADA NACIONAL RIO ABAJO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,711,,,,1
110701008,ESCUELA BOLIVARIANA JUAN BAUTISTA MENDEZ ALVAREZ,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,810,,,,1
110701009,ESCUELA NACIONAL SIQUISIQUE,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,764,,,,1
110701010,UNIDAD EDUCATIVA NACIONAL LA COCORA,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,468,,,,1
110701011,ESCUELA BASICA NACIONAL EL JOBO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,108,,,,1
110701012,ESCUELA BASICA ALFREDO PAREDES,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,424,,,,1
110701013,ESCUELA NUMERO 4121 LOS CAÑITOS,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,264,,,,1
110701014,ESCUELA CONCENTRADA AGUA BUENA,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,803,,,,1
110701019,ESCUELA UNITARIA GUAMUY,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,447,,,,1
110701021,ESCUELA BOLIVARIANA MOMAYE,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,275,,,,1
110701022,ESCUELA UNITARIA ESTADAL CHORRERON,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,79,,,,1
110701023,ESCUELA EDUCATIVA ESTADAL COPIPE,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,305,,,,1
110701024,UNIDAD EDUCATIVA MIRANDA,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,403,,,,1
110701025,ANEXO LICEO BOLIVARIANO JOSE ANGEL RODRIGUEZ LOPEZ,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,865,,,,1
110701027,ESCUELA ESTADAL CONCENTRADA OLIVERA,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,402,,,,1
110701028,ESCUELA BOLIVARIANA JORNADA COMPLETA SAN RAFAEL,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,246,,,,1
110701029,UNIDAD EDUCATIVA ESTADAL BOLIVARIANA MEDIA JORNADA CRUZ DE MAYO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,581,,,,1
110701029,UNIDAD EDUCATIVA ESTADAL BOLIVARIANA MEDIA JORNADA CRUZ DE MAYO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,2,581,,,,1
110701031,ESCUELA BASICA ESTADAL TAMURAYE,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,115,,,,1
110701032,ESCUELA BOLIVARIANA MEDIA JORNADA LOS TANQUES,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,163,,,,1
110701033,ESCUELA ESTADAL GUANARITO,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,248,,,,1
110701034,SIMONCITO SIQUISIQUE,,11,EDO. LARA,07,MP. URDANETA,01,PQ. SIQUISIQUE,1,778,,,,1
110702002,UNIDAD EDUCATIVA NACIONAL JUAN A RODRIGUEZ DOMINGUEZ,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,760,,,,1
110702002,UNIDAD EDUCATIVA NACIONAL JUAN A RODRIGUEZ DOMINGUEZ,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,2,760,,,,1
110702002,UNIDAD EDUCATIVA NACIONAL JUAN A RODRIGUEZ DOMINGUEZ,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,3,760,,,,1
110702002,UNIDAD EDUCATIVA NACIONAL JUAN A RODRIGUEZ DOMINGUEZ,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,4,760,,,,1
110702003,ESCUELA BOLIVARIANA MEDIA JORNADA EL GUAY,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,642,,,,1
110702004,ESCUELA BASICA EL GUAY DE SANTA ROSA,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,147,,,,1
110702005,ESCUELA BOLIVARIANA SAN MIGUEL,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,336,,,,1
110702006,UNIDAD EDUCATIVA SAN PEDRO DE MONSERRAT,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,258,,,,1
110702007,ESCUELA PRIMARIA BOLIVARIANA JORNADA INTEGRAL RAFAEL URDANETA,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,710,,,,1
110702008,ESCUELA BASICA MAURA JUSTINA TAMAYO PEREZ EL PAUJI,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,623,,,,1
110702010,ESCUELA BOLIVARIANA DON SERVANDO CORDERO,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,232,,,,1
110702011,ESCUELA BOLIVARINA JORNADA INTEGRAL GINET GARCIA,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,693,,,,1
110702012,ESCUELA PRIMARIA BOLIVARIANA MEDIA JORNADA LA LOMA,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,230,,,,1
110702013,UNIDAD EDUCATIVA BOLIVARIANA DANIEL ANTONIO GUTIERREZ,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,287,,,,1
110702014,ESCUELA BOLIVARIANA JORNADA COMPLETA SAN PEDRO DE CUERILLE,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,176,,,,1
110702015,ESCUELA BOLIVARIANA MEDIA JORNADA OCTAVIO  LOZADA TORRES,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,352,,,,1
110702016,UNIDAD EDUCATIVA ESTADAL EL PORVENIR,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,278,,,,1
110702017,ESCUELA BOLIVARIANA MEDIA JORNADA LAS PLAYITAS,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,415,,,,1
110702018,ESCUELA BOLIVARIANA JORNADA INTEGRAL,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,307,,,,1
110702019,ESCUELA BOLIVARIANA MEDIA JORNADA LAS DELICIAS,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,243,,,,1
110702020,ESCUELA ESTADAL EL MACHO,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,225,,,,1
110702021,ESCUELA BOLIVARIANA LAS TRES CRUCES,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,148,,,,1
110702023,ESCUELA ESTADAL LAS CAMELIAS,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,217,,,,1
110702024,CENTRO DE VOTACION EL VENADITO,,11,EDO. LARA,07,MP. URDANETA,02,PQ. SAN MIGUEL,1,143,,,,1
110703001,GRUPO ESCOLAR JUAN SANTAELLA,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,705,,,,1
110703001,GRUPO ESCOLAR JUAN SANTAELLA,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,2,705,,,,1
110703002,ESCUELA NACIONAL UNITARIA OJO DE AGUA,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,141,,,,1
110703003,ESCUELA ESTADAL LA MAMITA,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,136,,,,1
110703004,ESCUELA SICUA,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,181,,,,1
110703005,ESCUELA UNITARIA NUMERO 425,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,195,,,,1
110703006,ESCUELA UNITARIA EL RALO NUMERO 424,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,150,,,,1
110703007,ESCUELA CONCENTRADA MIXTA EL PASO DE BARAGUA,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,336,,,,1
110703009,ESCUELA ESTADAL PIEDRA DE CAL,,11,EDO. LARA,07,MP. URDANETA,03,PQ. XAGUAS,1,221,,,,1
110704006,ESCUELA BOLIVARIANA FRANCISCO DE MIRANDA,,11,EDO. LARA,07,MP. URDANETA,04,PQ. MOROTURO,1,533,,,,1
110704012,UNIDAD EDUCATIVA SANTA ROSALIA,,11,EDO. LARA,07,MP. URDANETA,04,PQ. MOROTURO,1,692,,,,1
110704023,ESCUELA ESTADAL LAS MERCEDES,,11,EDO. LARA,07,MP. URDANETA,04,PQ. MOROTURO,1,206,,,,1
110704024,UNIDAD EDUCATIVA NACIONAL LAS GUARABAS,,11,EDO. LARA,07,MP. URDANETA,04,PQ. MOROTURO,1,554,,,,1
110801001,ESCUELA BOLIVARIANA MANUEL ANTONIO CARREÑO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,966,,,,1
110801001,ESCUELA BOLIVARIANA MANUEL ANTONIO CARREÑO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,966,,,,1
110801001,ESCUELA BOLIVARIANA MANUEL ANTONIO CARREÑO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,3,966,,,,1
110801002,UNIDAD EDUCATIVA NACIONAL SANARE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,794,,,,1
110801002,UNIDAD EDUCATIVA NACIONAL SANARE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,794,,,,1
110801003,ESCUELA ESTADAL LAS QUEBRADITAS 1,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,517,,,,1
110801005,UNIDAD EDUCATIVA NACIONAL SABANA GRANDE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,678,,,,1
110801005,UNIDAD EDUCATIVA NACIONAL SABANA GRANDE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,678,,,,1
110801006,ESCUELA BASICA PALO VERDE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,822,,,,1
110801006,ESCUELA BASICA PALO VERDE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,822,,,,1
110801007,ESCUELA BOLIVARIANA CASPO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,355,,,,1
110801008,ESCUELA BOLIVARIANA MEDIA JORNADA SABANA REDONDA ABAJO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,444,,,,1
110801009,ESCUELA ESTADAL CONCENTRADA YACAMBU,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,675,,,,1
110801010,ESCUELA UNITARIA NUMERO 4113 MIRACUY,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,292,,,,1
110801011,ESCUELA BOLIVARIANA TINTINAL,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,1006,,,,1
110801012,ESCUELA BOLIVARIANA BOJO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,582,,,,1
110801013,ESCUELA BASICA EL VOLCANCITO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,796,,,,1
110801013,ESCUELA BASICA EL VOLCANCITO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,796,,,,1
110801014,UNIDAD EDUCATIVA MATEO SEGUNDO VIERA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,1337,,,,1
110801015,ESCUELA NACIONAL BOLIVARIANA YAY,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,241,,,,1
110801016,ESCUELA BOLIVARIANA EL JARILLAL,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,337,,,,1
110801017,ESCUELA BOLIVARIANA ANDRES ELOY BLANCO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,598,,,,1
110801017,ESCUELA BOLIVARIANA ANDRES ELOY BLANCO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,598,,,,1
110801018,ESCUELA BOLIVARIANA MONTE CARMELO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,568,,,,1
110801019,ESCUELA NACIONAL CONCENTRADA BOLIVARIANA VILLORIN,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,520,,,,1
110801021,ESCUELA ESTADAL BOLIVARIANA HATO DE GUAPA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,353,,,,1
110801022,ESCUELA CAMPESINA FE Y ALEGRIA EL PORTACHUELO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,220,,,,1
110801023,ESCUELA BOLIVARIANA JORNADA COMPLETA ALTAMIRA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,283,,,,1
110801025,ESCUELA BOLIVARIANA MEDIA JORNADA LA GUAPA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,358,,,,1
110801026,CENTRO DE EDUCACION INICIAL SIMONCITO EL VOLCANCITO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,710,,,,1
110801029,CENTRO DE VOTACION SABANA REDONDA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,195,,,,1
110801031,ESCUELA LA PASTORA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,261,,,,1
110801032,ESCUELA NACIONAL JOSE TORIBIO RODRIGUEZ,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,380,,,,1
110801033,ESCUELA NACIONAL BOLIVARIANA JORNADA COMPLETA VERSALLE NER 426,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,208,,,,1
110801034,INSTITUTO DE EDUCACIÓN ESPECIAL TERECIO ZERPA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,869,,,,1
110801034,INSTITUTO DE EDUCACIÓN ESPECIAL TERECIO ZERPA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,2,869,,,,1
110801037,ESCUELA SAN RAFAEL,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,76,,,,1
110801039,ESCUELA JOSE HUMBERTO CASTILLO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,154,,,,1
110801040,BASE DE MISIONES  JARILLAL,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,130,,,,1
110801042,CASA COMUNAL CEMENTERIO PARTE ALTA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,191,,,,1
110801044,ESCUELA SANTA MARIA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,115,,,,1
110801045,CASA COMUNAL EL SEMINARIO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,180,,,,1
110801046,ESCUELA BOLIVARIANA PALMIRA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,174,,,,1
110801047,ESCUELA RANCHO GRANDE,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,136,,,,1
110801048,ESCUELA ALCABALA VIEJA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,142,,,,1
110801049,MODULO DE ATENCION A NIÑOS,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,222,,,,1
110801050,ESCUELA FILA DEL LECHALITO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,151,,,,1
110801051,ESCUELA CHAMIZA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,01,PQ. PIO TAMAYO,1,171,,,,1
110802001,ESCUELA ESTADAL QUEBRADA HONDA DE LA ESCALERA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,365,,,,1
110802002,ESCUELA UNITARIA EL GUAICAL,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,495,,,,1
110802003,ESCUELA CONCENTRADA ESCALERA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,555,,,,1
110802006,ESCUELA UNITARIA EL TAMBORAL NO 295,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,365,,,,1
110802007,ESCUELA BOLIVARIANA JORNADA COMPLETA LAS DAMAS,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,435,,,,1
110802008,ESCUELA BOLIVARIANA JORNADA COMPLETA EL BARRANCON DEL DEGREDO,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,477,,,,1
110802009,ESCUELA ESTADAL LUCIA INDIANA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,273,,,,1
110802010,ESCUELA BOLIVARIANA LA GRAN PARADA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,189,,,,1
110802011,ESCUELA NUEZAL DE ESCALERA,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,281,,,,1
110802012,UNIDAD EDUCATIVA BOLIVARIANA NACIONAL PALMAR DEL DEGREDO NUCLEO ESCOLAR 377,,11,EDO. LARA,08,MP. ANDRES E BLANCO,02,PQ. YACAMBU,1,339,,,,1
