codigo_centro,cod_estado,estado,nombre_centro,electores,rank_por_tamano,residual_2006,residual_2012,n_hist,recent_distance,historical_mae,historical_rmse,historical_bias,abs_historical_bias,historical_volatility,selector,cohort,score,pasada,tolerancia_de_entrada,metodo,target,residual_2013,residual_2018
040101009,04,Aragua,CICLO BASICO ANDRES BELLO,4775.0,27,-18.601654,-18.504583,4,1.734663,13.87453,15.563686,-13.87453,13.87453,7.051646,recent_distance,operational,1.734663,1,2,longitudinal,2024,-16.657222,-1.734663
040108009,04,Aragua,UNIDAD EDUCATIVA NACIONAL  ANTONIO GARCIA ROJO,4524.0,35,19.014056,22.353034,4,1.276578,15.776729,17.899488,15.776729,15.776729,8.454968,recent_distance,operational,1.276578,1,2,longitudinal,2024,20.463248,1.276578
040106002,04,Aragua,ESCUELA BASICA RAFAEL URDANETA,4472.0,39,-4.137828,-5.555565,4,1.34479,4.202321,4.557959,-3.529926,3.529926,2.883508,recent_distance,operational,1.34479,1,2,longitudinal,2024,-5.7711,1.34479
050401006,05,Barinas,LICEO BOLIVARIANO ELIAS ARAQUE MULLER,4134.0,7,-3.876964,-1.756695,4,0.045733,2.526728,3.070905,-2.503861,2.503861,1.77796,recent_distance,operational,0.045733,1,2,longitudinal,2024,-4.427519,0.045733
050401005,05,Barinas,UNIDAD EDUCATIVA PRIVADO COLEGIO CORAZON DE MARIA,4080.0,8,-13.519156,-7.856609,4,0.141486,7.940412,9.346946,-7.940412,7.940412,4.93105,recent_distance,operational,0.141486,1,2,longitudinal,2024,-10.244398,-0.141486
050603001,05,Barinas,UNIDAD EDUCATIVA SAN RAFAEL DE CANAGUA,3684.0,19,0.560714,3.48789,4,0.47686,1.825233,2.258893,1.586803,1.586803,1.607686,recent_distance,operational,0.47686,1,2,longitudinal,2024,2.775466,-0.47686
050601001,05,Barinas,ESCUELA BASICA JOSE FRANCISCO JIMENEZ,3624.0,25,-11.28269,-14.982616,4,0.430267,10.760126,12.441059,-10.544993,10.544993,6.601748,recent_distance,operational,0.430267,1,2,longitudinal,2024,-16.344933,0.430267
060108014,06,Bolivar,UNIDAD EDUCATIVA AUYANTEPUY,6314.0,6,-4.541648,-11.197839,4,1.065795,6.505377,7.617297,-6.505377,6.505377,3.962738,recent_distance,operational,1.065795,1,2,longitudinal,2024,-9.216224,-1.065795
060103002,06,Bolivar,ESCUELA BASICA FE Y ALEGRIA NUEVA GUAYANA,5952.0,9,17.301285,19.276531,4,1.496243,13.992351,15.759135,13.24423,13.24423,8.540532,recent_distance,operational,1.496243,1,2,longitudinal,2024,17.895347,-1.496243
060401003,06,Bolivar,ESCUELA BASICA NACIONAL ISAURA GOMEZ DE AYALA,5082.0,11,1.427362,-4.472038,4,0.944265,3.108406,3.680209,-2.394725,2.394725,2.794501,recent_distance,operational,0.944265,1,2,longitudinal,2024,-5.589959,-0.944265
060108015,06,Bolivar,ESCUELA TECNICA COMERCIAL ANDRES BELLO,5070.0,12,-6.431978,-13.918044,4,1.551261,8.450121,9.734985,-8.450121,8.450121,4.833774,recent_distance,operational,1.551261,1,2,longitudinal,2024,-11.899202,-1.551261
060105010,06,Bolivar,ESCUELA NACIONAL BASICA NUEVO MUNDO,4552.0,22,10.20522,8.378874,4,1.494282,6.932335,7.666847,6.185194,6.185194,4.530333,recent_distance,operational,1.494282,1,2,longitudinal,2024,7.650964,-1.494282
070904028,07,Carabobo,UNIDAD ESCOLAR NEGRO PRIMERO,6237.0,15,16.771817,17.110005,4,0.430724,12.32354,14.130467,12.108178,12.108178,7.284376,recent_distance,operational,0.430724,1,2,longitudinal,2024,14.981615,-0.430724
070401001,07,Carabobo,UNIDAD EDUCATIVA  NACIONAL   LUIS AUGUSTO MACHADO CISNEROS,6139.0,17,-3.284353,-4.617377,4,0.469193,3.144597,3.536597,-3.144597,3.144597,1.61834,recent_distance,operational,0.469193,1,2,longitudinal,2024,-4.207466,-0.469193
070401016,07,Carabobo,UNIDAD EDUCATIVA NACIONAL EL TOQUITO,6027.0,19,4.268275,1.365251,4,1.031006,1.85151,2.328889,1.85151,1.85151,1.412669,recent_distance,operational,1.031006,1,2,longitudinal,2024,0.741509,1.031006
070904018,07,Carabobo,ESCUELA BASICA ESTADAL RAUL VILLARROEL,5934.0,21,9.260456,11.883562,4,1.176923,8.159655,9.148971,7.571193,7.571193,5.136216,recent_distance,operational,1.176923,1,2,longitudinal,2024,10.317677,-1.176923
070908036,07,Carabobo,PRE  ESCOLAR MUNICIPAL LAS PALMITAS,5736.0,28,,23.813873,3,0.231,15.442555,18.829735,15.288555,15.288555,10.991769,recent_distance,operational,0.231,1,2,longitudinal,2024,22.282791,-0.231
071301001,07,Carabobo,GRUPO ESCOLAR QUEIPA,5532.0,34,-21.620253,-25.00763,4,1.928147,17.948389,20.226945,-16.984315,16.984315,10.984641,recent_distance,operational,1.928147,1,2,longitudinal,2024,-23.237525,1.928147
070401002,07,Carabobo,UNIDAD EDUACTIVA   NACIONAL JOSE GREGORIO GUITIAN E,5256.0,41,-6.083041,-9.025464,4,1.669152,6.77568,7.54744,-6.77568,6.77568,3.324757,recent_distance,operational,1.669152,1,2,longitudinal,2024,-10.325064,-1.669152
080201002,08,Cojedes,ESCUELA  BASICA JESUS MARTIN LEON,3636.0,1,2.955638,4.937872,4,0.4738,3.26372,3.718742,3.26372,3.26372,1.782463,recent_distance,operational,0.4738,1,2,longitudinal,2024,4.687569,0.4738
080201017,08,Cojedes,ESCUELA BASICA  EDUARDO NOGUERA,3237.0,6,9.37734,10.700114,4,0.193902,7.885981,9.076555,7.789031,7.789031,4.659919,recent_distance,operational,0.193902,1,2,longitudinal,2024,11.27257,-0.193902
080901002,08,Cojedes,ESCUELA  BASICA  JUAN ANGEL BRAVO,2574.0,11,-4.225769,-7.794053,4,1.161105,5.55286,6.354186,-5.55286,5.55286,3.08892,recent_distance,operational,1.161105,1,2,longitudinal,2024,-9.030514,-1.161105
090402004,09,Falcon,ESCUELA BÁSICA VICTOR LINO GÓMEZ,4910.0,2,7.63762,5.847965,4,1.677185,4.91771,5.377443,4.079118,4.079118,3.503954,recent_distance,operational,1.677185,1,2,longitudinal,2024,4.50807,-1.677185
091602002,09,Falcon,ESCUELA BÁSICA BOLIVARIANA CREOLANDIA,4190.0,7,6.424303,11.585533,4,0.01465,6.815594,8.075195,6.815594,6.815594,4.330871,recent_distance,operational,0.01465,1,2,longitudinal,2024,9.23789,0.01465
090403009,09,Falcon,LICEO BOLIVARIANO ALEJANDRO PETION,4070.0,10,11.358011,5.641905,4,1.155442,5.95367,6.967756,5.375949,5.375949,4.432696,recent_distance,operational,1.155442,1,2,longitudinal,2024,5.659322,-1.155442
090403020,09,Falcon,ESCUELA BASICA BOLIVARIANA ANDRES BELLO,4005.0,11,26.08128,20.968419,4,0.081145,16.690065,19.398636,16.690065,16.690065,9.8868,recent_distance,operational,0.081145,1,2,longitudinal,2024,19.629416,0.081145
091001007,09,Falcon,ESCUELA BÁSICA LUCAS ADAMES,3928.0,13,8.349888,3.106758,4,1.541391,3.631567,4.584865,2.096756,2.096756,4.077328,recent_distance,operational,1.541391,1,2,longitudinal,2024,-1.528231,-1.541391
100101010,10,Guarico,UNIDAD EDUCATIVA LOURDES CAMERO RAMIREZ,4185.0,9,8.494571,6.782189,4,1.685117,6.058698,6.593381,6.058698,6.058698,2.600935,recent_distance,operational,1.685117,1,2,longitudinal,2024,7.272913,1.685117
100301031,10,Guarico,UNIDAD EDUCATIVA JOSE FELIX RIBAS,3916.0,16,20.465222,16.733505,4,1.751243,13.62397,15.358855,13.62397,13.62397,7.09097,recent_distance,operational,1.751243,1,2,longitudinal,2024,15.54591,1.751243
101101001,10,Guarico,ESCUELA BASICA CARLOS IRAZABAL PEREZ,3536.0,26,4.677057,-1.117108,4,1.765501,2.183629,2.62774,0.742324,0.742324,2.520708,recent_distance,operational,1.765501,1,2,longitudinal,2024,1.174849,-1.765501
100701004,10,Guarico,ESCUELA ESTADAL DELFINA FEMAYOR DE MOLINA,3471.0,28,9.880498,9.352792,4,1.583672,7.236449,7.963745,6.444613,6.444613,4.678482,recent_distance,operational,1.583672,1,2,longitudinal,2024,8.128835,-1.583672
110503001,11,Lara,UNIDAD EDUCATIVA AGUA VIVA,5670.0,3,-0.964836,-3.536812,4,1.257047,2.134961,2.385105,-1.506438,1.506438,1.849155,recent_distance,operational,1.257047,1,2,longitudinal,2024,-2.781151,1.257047
110601009,11,Lara,ESCUELA BOLIVARIANA JOSE HERRERA OROPEZA,5490.0,5,-6.18886,-3.001855,4,0.062628,3.073756,3.760614,-3.042442,3.042442,2.210376,recent_distance,operational,0.062628,1,2,longitudinal,2024,-3.041682,0.062628
110207053,11,Lara,ESCUELA PRIMARIA BOLIVARIANA MEDIA JORNADA JUAN DE VILLEGAS,4840.0,12,17.46714,16.870373,4,1.003046,12.80684,14.518152,12.80684,12.80684,6.838245,recent_distance,operational,1.003046,1,2,longitudinal,2024,15.8868,1.003046
110205006,11,Lara,UNIDAD EDUCATIVA ANDRES BELLO,4464.0,16,9.255919,-0.888381,4,0.28739,3.114161,4.760365,1.513798,1.513798,4.513257,recent_distance,operational,0.28739,1,2,longitudinal,2024,-2.024954,-0.28739
110601017,11,Lara,UNIDAD EDUCATIVA ESTADAL RAIMUNDO PERNALETE,4350.0,18,-4.323262,0.158576,4,1.740114,1.770099,2.370689,-1.261589,1.261589,2.007127,recent_distance,operational,1.740114,1,2,longitudinal,2024,0.858444,-1.740114
110202022,11,Lara,UNIDAD EDUCATIVA VIRGINIA DE ANDRADE,3640.0,35,-9.428256,-15.834583,4,0.303046,9.992502,11.696117,-9.992502,9.992502,6.078574,recent_distance,operational,0.303046,1,2,longitudinal,2024,-14.404122,-0.303046
120806001,12,Merida,GRUPO ESCOLAR EL EDUCADOR,4510.0,5,3.476391,-0.246076,4,0.436678,1.438552,1.92878,0.517982,0.517982,1.857925,recent_distance,operational,0.436678,1,2,longitudinal,2024,-1.595063,0.436678
121804001,12,Merida,GRUPO ESCOLAR ESTADO PORTUGUESA,4495.0,6,8.617811,7.437923,4,0.172804,5.771991,6.645881,5.685589,5.685589,3.441194,recent_distance,operational,0.172804,1,2,longitudinal,2024,6.859425,-0.172804
120806002,12,Merida,UNIDAD EDUCATIVA ANDRES ELOY BLANCO,4470.0,7,2.975465,1.64174,4,1.780789,1.777041,1.950914,0.531561,0.531561,1.877101,recent_distance,operational,1.780789,1,2,longitudinal,2024,-0.710171,-1.780789
120106004,12,Merida,LICEO DOCTOR ALBERTO ADRIANI,3820.0,16,1.253513,-7.089772,4,0.194992,4.205901,5.4891,-3.579145,3.579145,4.161723,recent_distance,operational,0.194992,1,2,longitudinal,2024,-8.285329,-0.194992
130901012,13,Miranda,COLEGIO JOSE DE JESUS AROCHA,7360.0,14,14.328584,9.952879,4,0.796886,8.252536,9.590575,7.854093,7.854093,5.503849,recent_distance,operational,0.796886,1,2,longitudinal,2024,7.931796,-0.796886
131201007,13,Miranda,UNIDAD EDUCATIVA NACIONAL CECILIO ACOSTA,7014.0,18,37.219427,30.46108,4,0.760621,24.001158,27.719525,23.620847,23.620847,14.506125,recent_distance,operational,0.760621,1,2,longitudinal,2024,27.563503,-0.760621
130901070,13,Miranda,ESCUELA NACIONAL BARTOLOME SALOM,6784.0,19,19.219403,13.932092,4,1.095857,11.554219,13.30375,11.00629,11.00629,7.473375,recent_distance,operational,1.095857,1,2,longitudinal,2024,11.969522,-1.095857
130402004,13,Miranda,LICEO BOLIVARIANO CARTANAL II,6288.0,25,28.536206,26.031111,4,0.851125,19.99961,22.895603,19.574048,19.574048,11.877091,recent_distance,operational,0.851125,1,2,longitudinal,2024,24.579999,-0.851125
130901067,13,Miranda,UNIDAD EDUCATIVA ALBERTO RAVELL,5852.0,32,13.548122,11.093954,4,0.163065,8.546517,9.932973,8.546517,8.546517,5.061719,recent_distance,operational,0.163065,1,2,longitudinal,2024,9.380927,0.163065
130901084,13,Miranda,ESCUELA MUNICIPAL COROMOTO,5817.0,33,23.074218,17.135242,4,1.403802,14.195986,16.264657,14.195986,14.195986,7.938076,recent_distance,operational,1.403802,1,2,longitudinal,2024,15.170682,1.403802
131603002,13,Miranda,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,5745.0,36,4.318777,0.854941,4,1.266704,1.747186,2.306944,0.839673,0.839673,2.148706,recent_distance,operational,1.266704,1,2,longitudinal,2024,-0.548322,-1.266704
130901095,13,Miranda,COLEGIO ARMANDO REVERON,5460.0,43,18.458995,14.756916,4,0.433298,11.76035,13.583442,11.543701,11.543701,7.159111,recent_distance,operational,0.433298,1,2,longitudinal,2024,13.392191,-0.433298
130701021,13,Miranda,ESCUELA BASICA NACIONAL LA CEIBA DEL ALTO,5328.0,50,31.45442,28.304835,4,0.585953,21.896732,25.164454,21.603756,21.603756,12.904552,recent_distance,operational,0.585953,1,2,longitudinal,2024,27.24172,-0.585953
140601007,14,Monagas,UNIDAD EDUCATIVA FE Y ALEGRÍA TEMBLADOR,5036.0,5,12.572315,18.564675,4,0.105179,12.234219,14.281317,12.18163,12.18163,7.45412,recent_distance,operational,0.105179,1,2,longitudinal,2024,17.694709,-0.105179
140401003,14,Monagas,ESCUELA BÁSICA BOLIVARIANA JOSÉ FRANCISCO BERMÚDEZ,4295.0,8,9.949061,-25.488086,4,0.640757,14.3977,17.405758,-9.102791,9.102791,14.835754,recent_distance,operational,0.640757,1,2,longitudinal,2024,-21.512895,0.640757
140708018,14,Monagas,COMPLEJO EDUCATIVO  ANGEL DE LA GUARDA FE Y ALEGRÍA,4212.0,9,12.462534,11.840431,4,1.546937,9.144294,10.16093,9.144294,9.144294,4.430167,recent_distance,operational,1.546937,1,2,longitudinal,2024,10.727274,1.546937
140708019,14,Monagas,ESCUELA BASICA PRIMERO DE MAYO,4080.0,11,11.899767,9.612801,4,1.594107,7.767703,8.659951,6.970649,6.970649,5.138561,recent_distance,operational,1.594107,1,2,longitudinal,2024,7.964136,-1.594107
150601008,15,Nueva Esparta,UNIDAD EDUCATIVA DOCTOR RAÚL LEONI,5650.0,2,7.45588,9.374733,4,1.695109,6.321503,6.929118,6.321503,6.321503,2.837476,recent_distance,operational,1.695109,1,2,longitudinal,2024,6.76029,1.695109
150601026,15,Nueva Esparta,ESCUELA BASICA ESTADO ZULIA,4255.0,4,-2.270782,-4.531322,4,1.172326,2.936943,3.213323,-2.936943,2.936943,1.303769,recent_distance,operational,1.172326,1,2,longitudinal,2024,-3.773341,-1.172326
150601016,15,Nueva Esparta,UNIDAD EDUCATIVA CANDIDO SÁNCHEZ,3356.0,9,9.139354,4.838467,4,0.731601,4.735308,5.598705,4.735308,4.735308,2.987032,recent_distance,operational,0.731601,1,2,longitudinal,2024,4.231809,0.731601
160801008,16,Portuguesa,ESCUELA BASICA TIBERIO GRATEROL,4145.0,3,11.56942,12.506569,4,1.974405,9.473392,10.42143,9.473392,9.473392,4.34293,recent_distance,operational,1.974405,1,2,longitudinal,2024,11.843176,1.974405
160601017,16,Portuguesa,ESCUELA BOLIVARIANA ROMULO GALLEGOS,3588.0,13,2.275294,-1.943869,4,1.637788,2.443081,2.59654,-1.305434,1.305434,2.244518,recent_distance,operational,1.637788,1,2,longitudinal,2024,-3.915371,-1.637788
160601002,16,Portuguesa,UNIDAD EDUCATIVA NACIONAL HERMANAS PERAZA,3474.0,15,-8.141311,-12.203001,4,1.437545,8.643143,9.757858,-7.924371,7.924371,5.693868,recent_distance,operational,1.437545,1,2,longitudinal,2024,-12.790717,1.437545
160101050,16,Portuguesa,UNIDAD EDUCATIVA BOLIVARIANA NACIONAL VILLAS DEL PILAR,3292.0,26,-15.828448,-21.891608,4,0.048775,14.689254,17.10474,-14.664866,14.664866,8.804194,recent_distance,operational,0.048775,1,2,longitudinal,2024,-20.988184,0.048775
160802002,16,Portuguesa,ESCUELA BASICA LA MISION,3264.0,27,13.580723,15.3337,4,1.074477,11.892986,13.508111,11.892986,11.892986,6.405152,recent_distance,operational,1.074477,1,2,longitudinal,2024,17.583043,1.074477
170903019,17,Sucre,ESCUELA BOLIVARIANA RÍO CARIBE,4892.0,3,9.697037,0.54819,4,1.030924,2.82881,4.883579,2.293804,2.293804,4.311358,recent_distance,operational,1.030924,1,2,longitudinal,2024,-0.039087,-1.030924
170301012,17,Sucre,LICEO JOSÉ FRANCISCO BERMÚDEZ,3828.0,15,2.800197,2.024523,4,0.813477,1.565465,1.802117,1.158727,1.158727,1.380209,recent_distance,operational,0.813477,1,2,longitudinal,2024,0.623664,-0.813477
170901023,17,Sucre,UNIDADEDUCATIVA CRISTÓBAL DE QUEZADA,3717.0,17,7.818365,1.656521,4,0.225617,2.455029,3.998003,2.395222,2.395222,3.201083,recent_distance,operational,0.225617,1,2,longitudinal,2024,-0.119614,0.225617
170907002,17,Sucre,UNIDAD EDUCATIVA NUEVA CÓRDOBA,3656.0,18,-0.837785,1.358761,4,1.24798,1.021916,1.06292,0.281455,0.281455,1.024979,recent_distance,operational,1.24798,1,2,longitudinal,2024,-0.643137,1.24798
170904012,17,Sucre,ESCUELA PRIMARIA BOLIVARIANA ESTADO NUEVA ESPARTA,3648.0,19,-4.067045,-6.485793,4,0.390742,4.274935,4.915723,-4.079564,4.079564,2.742534,recent_distance,operational,0.390742,1,2,longitudinal,2024,-6.156158,0.390742
180403002,18,Tachira,UNIDAD EDUCATIVA NACIONAL LICEO LIBERTADOR,8554.0,1,-2.788434,-5.903125,4,0.305352,3.533805,4.156852,-3.381128,3.381128,2.418138,recent_distance,operational,0.305352,1,2,longitudinal,2024,-5.138307,0.305352
180401017,18,Tachira,UNIDAD EDUCATIVA NACIONAL SIMON CANDIALES,5184.0,9,7.493288,5.725621,4,1.670649,4.944453,5.376295,4.944453,4.944453,2.111145,recent_distance,operational,1.670649,1,2,longitudinal,2024,4.888254,1.670649
180401016,18,Tachira,ESCUELA BOLIVARIANA TUCAPE,4926.0,11,0.647776,-5.12693,4,0.127016,2.912611,3.865519,-2.525215,2.525215,2.926692,recent_distance,operational,0.127016,1,2,longitudinal,2024,-5.748722,0.127016
180401004,18,Tachira,COLEGIO NUESTRA SEÑORA DE LA CONSOLACION DE TARIBA,4310.0,16,-14.068274,-18.03333,4,0.43185,12.007806,13.815613,-11.791881,11.791881,7.1988,recent_distance,operational,0.43185,1,2,longitudinal,2024,-15.49777,0.43185
180401002,18,Tachira,LICEO BOLIVARIANO LUIS LOPEZ MENDEZ,4245.0,17,-11.521119,-9.84046,4,1.585429,8.146991,9.014328,-8.146991,8.146991,3.858063,recent_distance,operational,1.585429,1,2,longitudinal,2024,-9.640955,-1.585429
180201001,18,Tachira,UNIDAD EDUCATIVA MANUEL FELIPE RUGELES,4152.0,19,-4.341045,-6.673735,4,0.924236,4.622824,5.176147,-4.622824,4.622824,2.328518,recent_distance,operational,0.924236,1,2,longitudinal,2024,-6.552281,-0.924236
191303002,19,Trujillo,UNIDAD EDUCATIVA RAFAEL QUEVEDO URBINA,3465.0,7,-0.044909,-5.28548,4,0.450859,3.715586,5.258514,-3.490157,3.490157,3.933291,recent_distance,operational,0.450859,1,2,longitudinal,2024,-9.081095,0.450859
190501004,19,Trujillo,ESCUELA BOLIVARIANA CARRILLO GUERRA,3380.0,11,-2.276294,-5.836141,4,0.315352,3.403631,4.069513,-3.245955,3.245955,2.454529,recent_distance,operational,0.315352,1,2,longitudinal,2024,-5.186738,0.315352
190507001,19,Trujillo,UNIDAD EDUCATIVA DOCTOR ANDRÉS LOMELLI ROSARIO,3210.0,15,2.662262,-2.431912,4,0.677167,1.674344,1.891952,-0.004629,0.004629,1.891947,recent_distance,operational,0.677167,1,2,longitudinal,2024,-0.926034,0.677167
191303001,19,Trujillo,UNIDAD EDUCATIVA  MANUEL MARIA CARRASQUERO,3156.0,19,-2.51382,-11.125778,4,1.099711,6.542279,8.092466,-5.992423,5.992423,5.438647,recent_distance,operational,1.099711,1,2,longitudinal,2024,-11.429805,1.099711
200701025,20,Yaracuy,ESCUELA BASICA AMERICA YUDITH IBARRA,3536.0,2,8.407738,10.332555,4,0.035431,6.65703,7.731642,6.639315,6.639315,3.962043,recent_distance,operational,0.035431,1,2,longitudinal,2024,7.852397,-0.035431
201301002,20,Yaracuy,ESCUELA BASICA TOMAS GIMENEZ,3220.0,4,-5.360157,7.364752,4,1.964861,5.592692,6.03799,2.912614,2.912614,5.289046,recent_distance,operational,1.964861,1,2,longitudinal,2024,7.680999,1.964861
200201009,20,Yaracuy,UNIDAD EDUCATIVA CARLOS JOSE MUJICA,3024.0,7,6.307829,2.085008,4,1.003984,2.902406,3.536964,2.400414,2.400414,2.597716,recent_distance,operational,1.003984,1,2,longitudinal,2024,2.212801,-1.003984
200701033,20,Yaracuy,CENTRO DE EDUCACION INICIAL BOLIVARIANO SABANITA,2996.0,8,12.496637,11.469554,4,0.027571,8.365065,9.712517,8.351279,8.351279,4.958742,recent_distance,operational,0.027571,1,2,longitudinal,2024,9.466498,-0.027571
210513002,21,Zulia,ESCUELA BASICA NACIONAL CUATRICENTENARIA,5928.0,19,11.291726,2.528948,4,0.515941,3.738939,5.799745,3.171398,3.171398,4.85585,recent_distance,operational,0.515941,1,2,longitudinal,2024,-0.619142,-0.515941
211805009,21,Zulia,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,5795.0,22,7.766285,0.229104,4,0.711331,2.486564,3.950003,1.866796,1.866796,3.481034,recent_distance,operational,0.711331,1,2,longitudinal,2024,-1.239534,0.711331
211805012,21,Zulia,ESCUELA BASICA NACIONAL SISO MARTINEZ,5460.0,35,8.518871,2.659636,4,1.062864,3.164403,4.498549,3.164403,3.164403,3.197419,recent_distance,operational,1.062864,1,2,longitudinal,2024,0.416243,1.062864
210305008,21,Zulia,UNIDAD EDUCATIVA ESTADAL  MARISCAL ANTONIO JOSE DE SUCRE,4912.0,49,2.834982,-5.548161,4,0.668334,3.688007,4.235627,-2.270516,2.270516,3.575653,recent_distance,operational,0.668334,1,2,longitudinal,2024,-5.70055,-0.668334
210503009,21,Zulia,LICEO NACIONAL DR JESUS ENRIQUE LOSSADA,4870.0,52,9.807473,1.024771,4,1.630815,3.222102,5.001929,2.194019,2.194019,4.495061,recent_distance,operational,1.630815,1,2,longitudinal,2024,-0.425351,-1.630815
211805013,21,Zulia,UNIDAD EDUCATIVA NACIONAL GONZALO RINCON GUTIERREZ,4710.0,60,8.458467,2.582646,4,1.252983,3.091717,4.46629,2.42884,2.42884,3.748131,recent_distance,operational,1.252983,1,2,longitudinal,2024,-0.07277,-1.252983
212001002,21,Zulia,UNIDAD EDUCATIVA NACIONAL BERNARDO VILLASMIL,4484.0,66,6.826239,-0.399427,4,0.489771,2.093276,3.443453,1.893562,1.893562,2.876073,recent_distance,operational,0.489771,1,2,longitudinal,2024,0.657666,0.489771
211806001,21,Zulia,ESCUELA BASICA ESTADAL TERESA LOPEZ BUSTAMANTE EZA,4345.0,72,22.712483,13.813066,4,1.509487,12.116238,14.297896,11.361495,11.361495,8.680224,recent_distance,operational,1.509487,1,2,longitudinal,2024,10.429917,-1.509487
210513007,21,Zulia,ESCUELA BASICA ESTADAL EL ROSARIO,4310.0,74,12.892351,6.964306,4,1.624494,6.266689,7.586333,6.266689,6.266689,4.275637,recent_distance,operational,1.624494,1,2,longitudinal,2024,3.585603,1.624494
212001001,21,Zulia,UNIDAD EDUCATIVA SANTA BARBARA,4260.0,79,4.012906,-3.194599,4,1.533316,2.562523,2.78109,0.210588,0.210588,2.773105,recent_distance,operational,1.533316,1,2,longitudinal,2024,-1.509271,1.533316
211803033,21,Zulia,ESCUELA BASICA NACIONAL GRAN MARISCAL DE AYACUCHO,4205.0,81,,,1,0.791579,0.791579,0.791579,-0.791579,0.791579,,recent_distance,operational,0.791579,1,2,longitudinal,2024,,-0.791579
220101001,22,Amazonas,UNIDAD EDUCATIVA AMAZONAS,2440.0,5,-11.047729,-3.331351,4,0.947956,5.702711,6.893044,-5.702711,5.702711,3.872098,recent_distance,operational,0.947956,1,2,longitudinal,2024,-7.48381,-0.947956
220102012,22,Amazonas,UNIDAD EDUCATIVA BOLIVARIANA LA INDEPENDENCIA,1356.0,16,,-3.847724,3,0.446193,2.143694,2.554182,-2.143694,2.143694,1.388677,recent_distance,operational,0.446193,1,2,longitudinal,2024,-2.137166,-0.446193
230105006,23,Delta Amacuro,SIMONCITO BOLIVARIANO DIVINO NIÑO  LOS COCOS,1122.0,29,,6.345398,3,0.387612,2.934922,3.860332,1.295343,1.295343,3.636516,recent_distance,operational,0.387612,1,2,longitudinal,2024,-2.071756,-0.387612
230104007,23,Delta Amacuro,CE LEONCIO MARTINEZ  GUASINA,828.0,46,-9.148634,-5.411943,4,0.363597,5.67022,6.581894,-5.488422,5.488422,3.632982,recent_distance,operational,0.363597,1,2,longitudinal,2024,-7.756706,0.363597
240101002,24,La Guaira,UNIDAD EDUCATIVA NACIONAL CORAPAL,4580.0,4,-2.747889,-1.908062,4,0.542329,2.036515,2.245836,-1.76535,1.76535,1.388279,recent_distance,operational,0.542329,1,2,longitudinal,2024,-2.947779,0.542329
240104013,24,La Guaira,UNIDAD EDUCATIVA NACIONAL NARCISO GONELL,4525.0,5,6.885754,3.824169,4,1.668481,3.691658,4.198968,2.857417,2.857417,3.076768,recent_distance,operational,1.668481,1,2,longitudinal,2024,2.388226,-1.668481
240111010,24,La Guaira,UNIDAD EDUCATIVA ESTATAL JESUS MARIA PORTILLO,4292.0,6,11.210528,11.283321,4,0.074836,8.394025,9.671583,8.356607,8.356607,4.868946,recent_distance,operational,0.074836,1,2,longitudinal,2024,11.007415,-0.074836
010115010,01,Distrito Capital,UNIDAD EDUCATIVA BOLIVARIANA PEDRO FONTES,5576.0,26,-1.260892,1.848382,4,3.316857,1.907872,2.089305,1.277426,1.277426,1.653294,historical_mae,operational,1.907872,1,2,longitudinal,2024,1.205356,3.316857
010107021,01,Distrito Capital,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MIGUEL VILLAVICENCIO,5328.0,30,2.845037,1.252943,4,3.189524,1.950989,2.241868,0.356228,0.356228,2.213385,historical_mae,operational,1.950989,1,2,longitudinal,2024,0.516453,-3.189524
010114002,01,Distrito Capital,ESCUELA BÁSICA BOLIVARIANA CARACCIOLO PARRA LEÓN,4536.0,47,1.813427,0.452988,4,1.610408,0.972887,1.233628,0.160321,0.160321,1.223166,historical_mae,operational,0.972887,1,2,longitudinal,2024,-0.014723,-1.610408
010104014,01,Distrito Capital,LICEO BOLIVARIANO LINO GALLARDO,3959.0,69,-0.296693,-0.259715,4,3.978374,1.436234,2.088505,-1.436234,1.436234,1.516273,historical_mae,operational,1.436234,1,2,longitudinal,2024,-1.210156,-3.978374
010114045,01,Distrito Capital,UNIVERSIDAD EXPERIMENTAL SIMÓN RODRÍGUEZ,2982.0,141,4.125641,0.243892,4,2.177387,1.842916,2.371793,0.754222,0.754222,2.248678,historical_mae,operational,1.842916,1,2,longitudinal,2024,0.824742,-2.177387
010113004,01,Distrito Capital,UNIDAD EDUCATIVA DISTRITAL SIMÓN RODRÍGUEZ,2784.0,167,-0.662527,0.281135,4,2.179688,0.895373,1.170354,0.56411,0.56411,1.025431,historical_mae,operational,0.895373,1,2,longitudinal,2024,0.458143,2.179688
010105026,01,Distrito Capital,CENTRO DE EDUCACION INICIAL NACIONAL MATEA BOLIVAR,2457.0,202,,-0.524008,3,0.088272,0.526013,0.636413,-0.467165,0.467165,0.432179,historical_mae,operational,0.526013,1,2,longitudinal,2024,-0.965759,0.088272
021301004,02,Anzoategui,LICEO CRISTOBAL COLON,4585.0,25,-0.404602,-1.07776,4,0.850339,1.395459,1.775193,-0.97029,0.97029,1.486555,historical_mae,operational,1.395459,1,2,longitudinal,2024,-3.249137,0.850339
