codigo_centro,cod_estado,nombre_centro,estado,electores,mesas,rank_por_tamano,similarity,distancia_hist_pp,state_winner,state_top1,state_top2,candidate_profile,pasada,tolerancia_de_entrada,metodo,transicion
010114020,01,ESCUELA BÁSICA NACIONAL CARMÉN MAIZO DE BELLO,Distrito Capital,6405,7,17,winner_share,0.659562,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010107010,01,ESCUELA NACIONAL BOLIVARIANA 19 DE ABRIL,Distrito Capital,6155,5,19,winner_share,1.759665,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010110022,01,UNIDAD EDUCATIVA NACIONAL MIGUEL ANTONIO CARO,Distrito Capital,6025,5,22,winner_share,1.053105,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010111013,01,UNIDAD EDUCATIVA NACIONAL 23 DE ENERO,Distrito Capital,5655,5,24,winner_share,0.451299,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021301011,02,GRUPO ESCOLAR INES MARIA DE POTENTINI,Anzoategui,5664,6,6,winner_share,1.74565,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021601007,02,UNIDAD EDUCATIVA ESTADAL FRANCISCO FAJARDO,Anzoategui,5616,4,7,winner_share,0.234919,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020301027,02,ESCUELA NACIONAL PRIMARIA DOCTOR JOSÉ MARIA VARGAS,Anzoategui,5334,6,13,winner_share,0.404541,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021301015,02,ESCUELA VALLE LINDO,Anzoategui,4750,5,20,winner_share,1.252994,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021301004,02,LICEO CRISTOBAL COLON,Anzoategui,4585,5,25,winner_share,0.850339,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020401002,02,LICEO BOLIVARIANO DOCTOR JOSÉ RAFAEL DOMÍNGUEZ,Anzoategui,4545,5,26,winner_share,1.614728,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020301018,02,ESCUELA NACIONAL BARRIO UNIVERSITARIO,Anzoategui,4385,5,34,winner_share,1.286044,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030501001,03,ESCUELA BASICA SIMON GARCIA ROSALES,Apure,3111,3,16,winner_share,0.562492,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030604001,03,ESCUELA BASICA BOLIVARIANA MADARIAGA,Apure,3015,3,20,winner_share,0.605739,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
030601011,03,ESCUELA BASICA ANDRES ELOY BLANCO,Apure,2772,3,27,winner_share,1.163857,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040103002,04,ESCUELA BASICA GREGORIA DIAZ,Aragua,7152,8,1,winner_share,0.852916,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040101011,04,UNIDAD EDUCATIVA ESTADAL DOLORES MENDOZA DE OSORIO,Aragua,5964,7,9,winner_share,0.935475,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040301012,04,ESCUELA BASICA ESTADAL AMERICA FERNANDEZ DE LEONI,Aragua,5817,3,10,winner_share,0.628955,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040902003,04,ESCUELA BASICA SAN ISIDRO LABRADOR,Aragua,4980,6,18,winner_share,0.666824,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040101009,04,CICLO BASICO ANDRES BELLO,Aragua,4775,5,27,winner_share,1.734663,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040108009,04,UNIDAD EDUCATIVA NACIONAL  ANTONIO GARCIA ROJO,Aragua,4524,4,35,winner_share,1.276578,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040106002,04,ESCUELA BASICA RAFAEL URDANETA,Aragua,4472,4,39,winner_share,1.34479,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050401006,05,LICEO BOLIVARIANO ELIAS ARAQUE MULLER,Barinas,4134,3,7,winner_share,0.045733,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050401005,05,UNIDAD EDUCATIVA PRIVADO COLEGIO CORAZON DE MARIA,Barinas,4080,5,8,winner_share,0.141486,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050603001,05,UNIDAD EDUCATIVA SAN RAFAEL DE CANAGUA,Barinas,3684,4,19,winner_share,0.47686,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050601001,05,ESCUELA BASICA JOSE FRANCISCO JIMENEZ,Barinas,3624,4,25,winner_share,0.430267,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060108014,06,UNIDAD EDUCATIVA AUYANTEPUY,Bolivar,6314,7,6,winner_share,1.065795,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060103002,06,ESCUELA BASICA FE Y ALEGRIA NUEVA GUAYANA,Bolivar,5952,6,9,winner_share,1.496243,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060401003,06,ESCUELA BASICA NACIONAL ISAURA GOMEZ DE AYALA,Bolivar,5082,6,11,winner_share,0.944265,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060108015,06,ESCUELA TECNICA COMERCIAL ANDRES BELLO,Bolivar,5070,6,12,winner_share,1.551261,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060105010,06,ESCUELA NACIONAL BASICA NUEVO MUNDO,Bolivar,4552,4,22,winner_share,1.494282,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070904028,07,UNIDAD ESCOLAR NEGRO PRIMERO,Carabobo,6237,7,15,winner_share,0.430724,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401001,07,UNIDAD EDUCATIVA  NACIONAL   LUIS AUGUSTO MACHADO CISNEROS,Carabobo,6139,7,17,winner_share,0.469193,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401016,07,UNIDAD EDUCATIVA NACIONAL EL TOQUITO,Carabobo,6027,7,19,winner_share,1.031006,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070904018,07,ESCUELA BASICA ESTADAL RAUL VILLARROEL,Carabobo,5934,6,21,winner_share,1.176923,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070908036,07,PRE  ESCOLAR MUNICIPAL LAS PALMITAS,Carabobo,5736,6,28,winner_share,0.231,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
071301001,07,GRUPO ESCOLAR QUEIPA,Carabobo,5532,6,34,winner_share,1.928147,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401002,07,UNIDAD EDUACTIVA   NACIONAL JOSE GREGORIO GUITIAN E,Carabobo,5256,6,41,winner_share,1.669152,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080201002,08,ESCUELA  BASICA JESUS MARTIN LEON,Cojedes,3636,4,1,winner_share,0.4738,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080201017,08,ESCUELA BASICA  EDUARDO NOGUERA,Cojedes,3237,3,6,winner_share,0.193902,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080901002,08,ESCUELA  BASICA  JUAN ANGEL BRAVO,Cojedes,2574,3,11,winner_share,1.161105,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090402004,09,ESCUELA BÁSICA VICTOR LINO GÓMEZ,Falcon,4910,5,2,winner_share,1.677185,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091602002,09,ESCUELA BÁSICA BOLIVARIANA CREOLANDIA,Falcon,4190,5,7,winner_share,0.01465,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090403009,09,LICEO BOLIVARIANO ALEJANDRO PETION,Falcon,4070,5,10,winner_share,1.155442,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090403020,09,ESCUELA BASICA BOLIVARIANA ANDRES BELLO,Falcon,4005,5,11,winner_share,0.081145,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091001007,09,ESCUELA BÁSICA LUCAS ADAMES,Falcon,3928,4,13,winner_share,1.541391,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100101010,10,UNIDAD EDUCATIVA LOURDES CAMERO RAMIREZ,Guarico,4185,5,9,winner_share,1.685117,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100301031,10,UNIDAD EDUCATIVA JOSE FELIX RIBAS,Guarico,3916,4,16,winner_share,1.751243,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
101101001,10,ESCUELA BASICA CARLOS IRAZABAL PEREZ,Guarico,3536,4,26,winner_share,1.765501,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100701004,10,ESCUELA ESTADAL DELFINA FEMAYOR DE MOLINA,Guarico,3471,3,28,winner_share,1.583672,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110503001,11,UNIDAD EDUCATIVA AGUA VIVA,Lara,5670,5,3,winner_share,1.257047,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110601009,11,ESCUELA BOLIVARIANA JOSE HERRERA OROPEZA,Lara,5490,6,5,winner_share,0.062628,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110207053,11,ESCUELA PRIMARIA BOLIVARIANA MEDIA JORNADA JUAN DE VILLEGAS,Lara,4840,5,12,winner_share,1.003046,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110205006,11,UNIDAD EDUCATIVA ANDRES BELLO,Lara,4464,4,16,winner_share,0.28739,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110601017,11,UNIDAD EDUCATIVA ESTADAL RAIMUNDO PERNALETE,Lara,4350,5,18,winner_share,1.740114,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110202022,11,UNIDAD EDUCATIVA VIRGINIA DE ANDRADE,Lara,3640,4,35,winner_share,0.303046,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120806001,12,GRUPO ESCOLAR EL EDUCADOR,Merida,4510,5,5,winner_share,0.436678,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
121804001,12,GRUPO ESCOLAR ESTADO PORTUGUESA,Merida,4495,5,6,winner_share,0.172804,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120806002,12,UNIDAD EDUCATIVA ANDRES ELOY BLANCO,Merida,4470,5,7,winner_share,1.780789,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120106004,12,LICEO DOCTOR ALBERTO ADRIANI,Merida,3820,4,16,winner_share,0.194992,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901012,13,COLEGIO JOSE DE JESUS AROCHA,Miranda,7360,8,14,winner_share,0.796886,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
131201007,13,UNIDAD EDUCATIVA NACIONAL CECILIO ACOSTA,Miranda,7014,7,18,winner_share,0.760621,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901070,13,ESCUELA NACIONAL BARTOLOME SALOM,Miranda,6784,4,19,winner_share,1.095857,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130402004,13,LICEO BOLIVARIANO CARTANAL II,Miranda,6288,6,25,winner_share,0.851125,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901067,13,UNIDAD EDUCATIVA ALBERTO RAVELL,Miranda,5852,4,32,winner_share,0.163065,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901084,13,ESCUELA MUNICIPAL COROMOTO,Miranda,5817,3,33,winner_share,1.403802,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
131603002,13,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,Miranda,5745,3,36,winner_share,1.266704,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901095,13,COLEGIO ARMANDO REVERON,Miranda,5460,6,43,winner_share,0.433298,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130701021,13,ESCUELA BASICA NACIONAL LA CEIBA DEL ALTO,Miranda,5328,6,50,winner_share,0.585953,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140601007,14,UNIDAD EDUCATIVA FE Y ALEGRÍA TEMBLADOR,Monagas,5036,4,5,winner_share,0.105179,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140401003,14,ESCUELA BÁSICA BOLIVARIANA JOSÉ FRANCISCO BERMÚDEZ,Monagas,4295,5,8,winner_share,0.640757,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140708018,14,COMPLEJO EDUCATIVO  ANGEL DE LA GUARDA FE Y ALEGRÍA,Monagas,4212,4,9,winner_share,1.546937,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140708019,14,ESCUELA BASICA PRIMERO DE MAYO,Monagas,4080,4,11,winner_share,1.594107,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601008,15,UNIDAD EDUCATIVA DOCTOR RAÚL LEONI,Nueva Esparta,5650,5,2,winner_share,1.695109,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601026,15,ESCUELA BASICA ESTADO ZULIA,Nueva Esparta,4255,5,4,winner_share,1.172326,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601016,15,UNIDAD EDUCATIVA CANDIDO SÁNCHEZ,Nueva Esparta,3356,4,9,winner_share,0.731601,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160801008,16,ESCUELA BASICA TIBERIO GRATEROL,Portuguesa,4145,5,3,winner_share,1.974405,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160601017,16,ESCUELA BOLIVARIANA ROMULO GALLEGOS,Portuguesa,3588,4,13,winner_share,1.637788,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160601002,16,UNIDAD EDUCATIVA NACIONAL HERMANAS PERAZA,Portuguesa,3474,3,15,winner_share,1.437545,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160101050,16,UNIDAD EDUCATIVA BOLIVARIANA NACIONAL VILLAS DEL PILAR,Portuguesa,3292,4,26,winner_share,0.048775,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160802002,16,ESCUELA BASICA LA MISION,Portuguesa,3264,4,27,winner_share,1.074477,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170903019,17,ESCUELA BOLIVARIANA RÍO CARIBE,Sucre,4892,4,3,winner_share,1.030924,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170301012,17,LICEO JOSÉ FRANCISCO BERMÚDEZ,Sucre,3828,4,15,winner_share,0.813477,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170901023,17,UNIDADEDUCATIVA CRISTÓBAL DE QUEZADA,Sucre,3717,3,17,winner_share,0.225617,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170907002,17,UNIDAD EDUCATIVA NUEVA CÓRDOBA,Sucre,3656,4,18,winner_share,1.24798,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170904012,17,ESCUELA PRIMARIA BOLIVARIANA ESTADO NUEVA ESPARTA,Sucre,3648,4,19,winner_share,0.390742,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180403002,18,UNIDAD EDUCATIVA NACIONAL LICEO LIBERTADOR,Tachira,8554,7,1,winner_share,0.305352,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401017,18,UNIDAD EDUCATIVA NACIONAL SIMON CANDIALES,Tachira,5184,6,9,winner_share,1.670649,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401016,18,ESCUELA BOLIVARIANA TUCAPE,Tachira,4926,6,11,winner_share,0.127016,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401004,18,COLEGIO NUESTRA SEÑORA DE LA CONSOLACION DE TARIBA,Tachira,4310,5,16,winner_share,0.43185,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401002,18,LICEO BOLIVARIANO LUIS LOPEZ MENDEZ,Tachira,4245,5,17,winner_share,1.585429,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180201001,18,UNIDAD EDUCATIVA MANUEL FELIPE RUGELES,Tachira,4152,4,19,winner_share,0.924236,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
191303002,19,UNIDAD EDUCATIVA RAFAEL QUEVEDO URBINA,Trujillo,3465,3,7,winner_share,0.450859,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
190501004,19,ESCUELA BOLIVARIANA CARRILLO GUERRA,Trujillo,3380,4,11,winner_share,0.315352,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
190507001,19,UNIDAD EDUCATIVA DOCTOR ANDRÉS LOMELLI ROSARIO,Trujillo,3210,3,15,winner_share,0.677167,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
191303001,19,UNIDAD EDUCATIVA  MANUEL MARIA CARRASQUERO,Trujillo,3156,4,19,winner_share,1.099711,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200701025,20,ESCUELA BASICA AMERICA YUDITH IBARRA,Yaracuy,3536,4,2,winner_share,0.035431,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
201301002,20,ESCUELA BASICA TOMAS GIMENEZ,Yaracuy,3220,4,4,winner_share,1.964861,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200201009,20,UNIDAD EDUCATIVA CARLOS JOSE MUJICA,Yaracuy,3024,4,7,winner_share,1.003984,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200701033,20,CENTRO DE EDUCACION INICIAL BOLIVARIANO SABANITA,Yaracuy,2996,4,8,winner_share,0.027571,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210513002,21,ESCUELA BASICA NACIONAL CUATRICENTENARIA,Zulia,5928,6,19,winner_share,0.515941,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805009,21,UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,Zulia,5795,5,22,winner_share,0.711331,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805012,21,ESCUELA BASICA NACIONAL SISO MARTINEZ,Zulia,5460,6,35,winner_share,1.062864,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210305008,21,UNIDAD EDUCATIVA ESTADAL  MARISCAL ANTONIO JOSE DE SUCRE,Zulia,4912,4,49,winner_share,0.668334,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210503009,21,LICEO NACIONAL DR JESUS ENRIQUE LOSSADA,Zulia,4870,5,52,winner_share,1.630815,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805013,21,UNIDAD EDUCATIVA NACIONAL GONZALO RINCON GUTIERREZ,Zulia,4710,3,60,winner_share,1.252983,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
212001002,21,UNIDAD EDUCATIVA NACIONAL BERNARDO VILLASMIL,Zulia,4484,4,66,winner_share,0.489771,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211806001,21,ESCUELA BASICA ESTADAL TERESA LOPEZ BUSTAMANTE EZA,Zulia,4345,5,72,winner_share,1.509487,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210513007,21,ESCUELA BASICA ESTADAL EL ROSARIO,Zulia,4310,5,74,winner_share,1.624494,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
212001001,21,UNIDAD EDUCATIVA SANTA BARBARA,Zulia,4260,5,79,winner_share,1.533316,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211803033,21,ESCUELA BASICA NACIONAL GRAN MARISCAL DE AYACUCHO,Zulia,4205,5,81,winner_share,0.791579,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
220101001,22,UNIDAD EDUCATIVA AMAZONAS,Amazonas,2440,2,5,winner_share,0.947956,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
220102012,22,UNIDAD EDUCATIVA BOLIVARIANA LA INDEPENDENCIA,Amazonas,1356,2,16,winner_share,0.446193,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
230105006,23,SIMONCITO BOLIVARIANO DIVINO NIÑO  LOS COCOS,Delta Amacuro,1122,2,29,winner_share,0.387612,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
230104007,23,CE LEONCIO MARTINEZ  GUASINA,Delta Amacuro,828,1,46,winner_share,0.363597,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240101002,24,UNIDAD EDUCATIVA NACIONAL CORAPAL,La Guaira,4580,4,4,winner_share,0.542329,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240104013,24,UNIDAD EDUCATIVA NACIONAL NARCISO GONELL,La Guaira,4525,5,5,winner_share,1.668481,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240111010,24,UNIDAD EDUCATIVA ESTATAL JESUS MARIA PORTILLO,La Guaira,4292,4,6,winner_share,0.074836,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010116002,01,UNIDAD EDUCATIVA NACIONAL BOLIVARIANO CLAUDIO FELICIANO,Distrito Capital,6628,4,14,top2_gap,0.927659,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010114020,01,ESCUELA BÁSICA NACIONAL CARMÉN MAIZO DE BELLO,Distrito Capital,6405,7,17,top2_gap,1.649372,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010111013,01,UNIDAD EDUCATIVA NACIONAL 23 DE ENERO,Distrito Capital,5655,5,24,top2_gap,1.137225,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010115021,01,ESCUELA BÁSICA NACIONAL AMANDA DE SCHNELL,Distrito Capital,5620,4,25,top2_gap,1.93533,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010114013,01,ESCUELA TÉCNICA COMERCIAL ROBINSONIANA DISTRITAL JUAN ESPAÑA,Distrito Capital,5150,2,32,top2_gap,1.306312,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010114040,01,LICEO BOLIVARIANO FRAY PEDRO DE AGREDA,Distrito Capital,4670,5,44,top2_gap,0.218649,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
010104028,01,LICEO BOLIVARIANO PERÚ DE LA CROIX,Distrito Capital,3868,2,80,top2_gap,1.127462,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021601007,02,UNIDAD EDUCATIVA ESTADAL FRANCISCO FAJARDO,Anzoategui,5616,4,7,top2_gap,1.246311,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020301024,02,UNIDAD EDUCATIVA PADRE SALINERO FE Y ALEGRIA,Anzoategui,4855,5,18,top2_gap,1.276202,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020601020,02,COLEGIO SAN TOME,Anzoategui,4792,4,19,top2_gap,1.824356,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
021301015,02,ESCUELA VALLE LINDO,Anzoategui,4750,5,20,top2_gap,0.99703,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
020301013,02,ESCUELA ANTONIO JOSE DE SUCRE,Anzoategui,4485,5,28,top2_gap,0.933342,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
