transicion,metodo,tolerance_ladder,min_electores,cod_estado,estado,cuota,n_frame,n_con_historico_frame,n_con_outcome_frame,n_seleccionados,n_con_outcome,pct_cobertura_muestra,pct_cobertura_frame_outcome,pct_maduro_estado_hist,pct_maduro_muestra_hist,error_hist_pp,pct_maduro_muestra_hist_comparable,pct_maduro_estado_outcome,pct_maduro_muestra_outcome,error_outcome_pp,swing_estado,swing_muestra,swing_error_pp,electores_estado,target,selector,cohort,n_difiere_otras_features
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,61.560084,0.394739,61.560084,66.92687,62.546187,-4.380683,5.761525,0.986103,-4.775422,240646.0,2018,historical_mae,common,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,4,100.0,98.902606,53.03365,52.467763,-0.565887,52.467763,59.221804,60.161015,0.939211,6.188153,7.693251,1.505098,668149.0,2018,historical_mae,common,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,58.099097,-1.189945,58.099097,73.397625,69.546673,-3.850952,14.108584,11.447576,-2.661008,526963.0,2018,historical_mae,common,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,47.041767,-0.677719,47.041767,66.720956,64.176754,-2.544202,19.001471,17.134987,-1.866483,1261626.0,2018,historical_mae,common,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,41.386421,-1.49917,41.386421,66.606371,67.935432,1.329062,23.72078,26.549011,2.828231,602637.0,2018,historical_mae,common,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,46.418539,-0.878423,46.418539,76.103796,71.437296,-4.6665,28.806834,25.018757,-3.788077,2075234.0,2018,historical_mae,common,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.68555,0.221114,55.68555,64.569134,62.680477,-1.888657,9.104698,6.994927,-2.109771,625457.0,2018,historical_mae,common,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,45.276316,-1.633428,45.276316,70.128847,72.367049,2.238202,23.219104,27.090733,3.87163,350093.0,2018,historical_mae,common,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,65.543321,0.089488,65.543321,65.943872,66.3034,0.359528,0.490039,0.760079,0.27004,605921.0,2018,historical_mae,common,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,57.286432,-0.19716,57.286432,66.512811,66.702015,0.189204,9.029219,9.415583,0.386363,643440.0,2018,historical_mae,common,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,36.021175,-0.956965,36.021175,67.981093,69.132445,1.151352,31.002952,33.11127,2.108317,868879.0,2018,historical_mae,common,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.466231,-0.323182,59.466231,64.62467,62.881015,-1.743655,4.835257,3.414784,-1.420473,529867.0,2018,historical_mae,common,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,55.617353,-0.912653,55.617353,62.830806,53.097983,-9.732823,6.3008,-2.51937,-8.82017,430459.0,2018,historical_mae,common,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,47.459014,-0.229061,47.459014,72.015941,71.847215,-0.168726,24.327867,24.388202,0.060335,2452432.0,2018,historical_mae,common,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,51.132464,-1.325901,51.132464,61.36296,61.242345,-0.120616,8.904596,10.109881,1.205285,107896.0,2018,historical_mae,common,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,59.606987,-2.023593,59.606987,65.90959,62.235067,-3.674523,4.27901,2.628081,-1.65093,120242.0,2018,historical_mae,common,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,55.568524,-1.516648,55.568524,74.429675,72.32454,-2.105136,17.344503,16.756015,-0.588488,279952.0,2018,historical_mae,common,3
2018,longitudinal,baseline,300,01,Distrito Capital,9,891,859,891,9,9,100.0,100.0,51.320369,51.067529,-0.25284,51.067529,70.89212,69.481692,-1.410429,19.571752,18.414163,-1.157589,1697224.0,2018,historical_rmse,common,9
2018,longitudinal,baseline,300,02,Anzoategui,6,650,594,650,6,6,100.0,100.0,47.323629,46.348197,-0.975432,46.348197,60.720968,57.918349,-2.802619,13.397339,11.570152,-1.827187,1066195.0,2018,historical_rmse,common,6
2018,longitudinal,baseline,300,03,Apure,3,349,311,341,3,3,100.0,97.707736,61.76014,61.479029,-0.281111,61.479029,69.231693,73.011782,3.780089,7.471553,11.532753,4.0612,334268.0,2018,historical_rmse,common,3
2018,longitudinal,baseline,300,04,Aragua,7,630,603,609,7,6,85.714286,96.666667,54.054519,53.761896,-0.292623,53.725572,71.252347,69.288635,-1.963713,17.197829,15.563062,-1.634766,1213087.0,2018,historical_rmse,common,7
2018,longitudinal,baseline,300,05,Barinas,4,563,485,548,4,4,100.0,97.335702,52.188214,52.042601,-0.145614,52.042601,59.604485,55.808824,-3.795662,7.416271,3.766223,-3.650048,560790.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,06,Bolivar,6,720,691,708,6,6,100.0,98.333333,47.879948,46.933295,-0.946653,46.933295,59.815233,60.137657,0.322425,11.935285,13.204363,1.269078,973381.0,2018,historical_rmse,common,6
2018,longitudinal,baseline,300,07,Carabobo,8,711,648,704,8,8,100.0,99.015471,50.513511,49.741578,-0.771933,49.741578,65.555724,62.681815,-2.873909,15.042213,12.940238,-2.101976,1561777.0,2018,historical_rmse,common,8
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,61.560084,0.394739,61.560084,66.92687,62.546187,-4.380683,5.761525,0.986103,-4.775422,240646.0,2018,historical_rmse,common,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,3,75.0,98.902606,53.03365,52.751001,-0.282649,53.18942,59.221804,62.882096,3.660292,6.188153,9.692676,3.504522,668149.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,58.700048,-0.588993,58.700048,73.397625,69.632865,-3.764761,14.108584,10.932817,-3.175767,526963.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,46.428903,-1.290583,46.428903,66.720956,62.088635,-4.632321,19.001471,15.659732,-3.341738,1261626.0,2018,historical_rmse,common,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,41.9321,-0.953491,41.9321,66.606371,72.622108,6.015737,23.72078,30.690008,6.969228,602637.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,46.364744,-0.932218,46.364744,76.103796,70.497443,-5.606353,28.806834,24.132699,-4.674135,2075234.0,2018,historical_rmse,common,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.29823,-0.166206,55.29823,64.569134,62.002631,-2.566503,9.104698,6.7044,-2.400298,625457.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,45.276316,-1.633428,45.276316,70.128847,72.367049,2.238202,23.219104,27.090733,3.87163,350093.0,2018,historical_rmse,common,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,65.457608,0.003775,65.457608,65.943872,68.366253,2.422381,0.490039,2.908645,2.418606,605921.0,2018,historical_rmse,common,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,56.304719,-1.178873,56.304719,66.512811,68.382116,1.869305,9.029219,12.077398,3.048179,643440.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,36.805324,-0.172816,36.805324,67.981093,70.893285,2.912193,31.002952,34.087961,3.085009,868879.0,2018,historical_rmse,common,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.531948,-0.257465,59.531948,64.62467,63.472297,-1.152373,4.835257,3.940349,-0.894908,529867.0,2018,historical_rmse,common,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,55.315454,-1.214551,55.315454,62.830806,57.262497,-5.568309,6.3008,1.947042,-4.353758,430459.0,2018,historical_rmse,common,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,47.301753,-0.386322,47.301753,72.015941,71.179359,-0.836582,24.327867,23.877607,-0.45026,2452432.0,2018,historical_rmse,common,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,51.132464,-1.325901,51.132464,61.36296,61.242345,-0.120616,8.904596,10.109881,1.205285,107896.0,2018,historical_rmse,common,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,59.606987,-2.023593,59.606987,65.90959,62.235067,-3.674523,4.27901,2.628081,-1.65093,120242.0,2018,historical_rmse,common,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,55.568524,-1.516648,55.568524,74.429675,72.32454,-2.105136,17.344503,16.756015,-0.588488,279952.0,2018,historical_rmse,common,3
2018,longitudinal,baseline,300,01,Distrito Capital,9,891,859,891,9,9,100.0,100.0,51.320369,45.168961,-6.151408,45.168961,70.89212,69.631109,-1.261011,19.571752,24.462148,4.890397,1697224.0,2018,historical_volatility,common,9
2018,longitudinal,baseline,300,02,Anzoategui,6,650,594,650,6,6,100.0,100.0,47.323629,53.54872,6.225091,53.54872,60.720968,59.290764,-1.430204,13.397339,5.742044,-7.655295,1066195.0,2018,historical_volatility,common,6
2018,longitudinal,baseline,300,03,Apure,3,349,311,341,3,3,100.0,97.707736,61.76014,69.109827,7.349687,69.109827,69.231693,72.726055,3.494362,7.471553,3.616228,-3.855325,334268.0,2018,historical_volatility,common,3
2018,longitudinal,baseline,300,04,Aragua,7,630,603,609,7,7,100.0,96.666667,54.054519,38.991506,-15.063012,38.991506,71.252347,67.688661,-3.563686,17.197829,28.697155,11.499326,1213087.0,2018,historical_volatility,common,7
2018,longitudinal,baseline,300,05,Barinas,4,563,485,548,4,4,100.0,97.335702,52.188214,41.575795,-10.612419,41.575795,59.604485,61.756316,2.151831,7.416271,20.180521,12.76425,560790.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,06,Bolivar,6,720,691,708,6,6,100.0,98.333333,47.879948,54.05954,6.179592,54.05954,59.815233,59.874538,0.059305,11.935285,5.814998,-6.120287,973381.0,2018,historical_volatility,common,6
2018,longitudinal,baseline,300,07,Carabobo,8,711,648,704,8,8,100.0,99.015471,50.513511,39.704364,-10.809147,39.704364,65.555724,61.250438,-4.305286,15.042213,21.546074,6.50386,1561777.0,2018,historical_volatility,common,8
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,68.921121,7.755776,68.921121,66.92687,67.073171,0.1463,5.761525,-1.847951,-7.609476,240646.0,2018,historical_volatility,common,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,4,100.0,98.902606,53.03365,48.359394,-4.674256,48.359394,59.221804,55.37669,-3.845113,6.188153,7.017296,0.829143,668149.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,54.087969,-5.201073,54.087969,73.397625,72.024405,-1.373221,14.108584,17.936436,3.827852,526963.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,41.277324,-6.442162,41.277324,66.720956,66.649191,-0.071766,19.001471,25.371867,6.370396,1261626.0,2018,historical_volatility,common,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,35.733087,-7.152504,35.733087,66.606371,64.749151,-1.85722,23.72078,29.016065,5.295285,602637.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,21.761067,-25.535895,21.761067,76.103796,65.254316,-10.849481,28.806834,43.493248,14.686414,2075234.0,2018,historical_volatility,common,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.03055,-0.433886,55.03055,64.569134,60.425115,-4.144019,9.104698,5.394565,-3.710133,625457.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,43.983553,-2.926191,43.983553,70.128847,73.141746,3.012898,23.219104,29.158193,5.939089,350093.0,2018,historical_volatility,common,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,64.70979,-0.744043,64.70979,65.943872,65.649786,-0.294086,0.490039,0.939997,0.449957,605921.0,2018,historical_volatility,common,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,56.298146,-1.185446,56.298146,66.512811,66.871456,0.358645,9.029219,10.57331,1.544091,643440.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,28.975797,-8.002344,28.975797,67.981093,68.989485,1.008392,31.002952,40.013688,9.010736,868879.0,2018,historical_volatility,common,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.222315,-0.567099,59.222315,64.62467,63.543228,-1.081442,4.835257,4.320914,-0.514343,529867.0,2018,historical_volatility,common,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,50.491431,-6.038574,50.491431,62.830806,56.106536,-6.72427,6.3008,5.615104,-0.685696,430459.0,2018,historical_volatility,common,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,48.506335,0.818261,48.506335,72.015941,72.107727,0.091786,24.327867,23.601392,-0.726475,2452432.0,2018,historical_volatility,common,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,56.312695,3.85433,56.312695,61.36296,55.493863,-5.869097,8.904596,-0.818831,-9.723427,107896.0,2018,historical_volatility,common,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,68.426127,6.795547,68.426127,65.90959,73.333333,7.423743,4.27901,4.907207,0.628196,120242.0,2018,historical_volatility,common,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,49.130879,-7.954293,49.130879,74.429675,73.22301,-1.206665,17.344503,24.092131,6.747628,279952.0,2018,historical_volatility,common,3
2018,longitudinal,baseline,300,01,Distrito Capital,9,891,859,891,9,9,100.0,100.0,51.320369,52.063434,0.743066,52.063434,70.89212,68.675726,-2.216394,19.571752,16.612292,-2.959459,1697224.0,2018,recent_distance,operational,9
2018,longitudinal,baseline,300,02,Anzoategui,6,650,594,650,6,6,100.0,100.0,47.323629,48.082609,0.75898,48.082609,60.720968,56.858049,-3.862919,13.397339,8.77544,-4.621899,1066195.0,2018,recent_distance,operational,6
2018,longitudinal,baseline,300,03,Apure,3,349,311,341,3,3,100.0,97.707736,61.76014,61.629252,-0.130887,61.629252,69.231693,68.792867,-0.438826,7.471553,7.163614,-0.307939,334268.0,2018,recent_distance,operational,3
2018,longitudinal,baseline,300,04,Aragua,7,630,603,609,7,7,100.0,96.666667,54.054519,53.861675,-0.192844,53.861675,71.252347,67.14025,-4.112097,17.197829,13.278576,-3.919253,1213087.0,2018,recent_distance,operational,7
2018,longitudinal,baseline,300,05,Barinas,4,563,485,548,4,4,100.0,97.335702,52.188214,51.946917,-0.241297,51.946917,59.604485,56.169684,-3.434802,7.416271,4.222767,-3.193504,560790.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,06,Bolivar,6,720,691,708,6,6,100.0,98.333333,47.879948,47.644518,-0.23543,47.644518,59.815233,53.716301,-6.098932,11.935285,6.071784,-5.863501,973381.0,2018,recent_distance,operational,6
2018,longitudinal,baseline,300,07,Carabobo,8,711,648,704,8,8,100.0,99.015471,50.513511,51.133104,0.619593,51.133104,65.555724,63.285723,-2.270002,15.042213,12.152619,-2.889595,1561777.0,2018,recent_distance,operational,8
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,62.017118,0.851772,62.017118,66.92687,67.887088,0.960217,5.761525,5.86997,0.108445,240646.0,2018,recent_distance,operational,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,4,100.0,98.902606,53.03365,53.035278,0.001628,53.035278,59.221804,55.877577,-3.344227,6.188153,2.842298,-3.345855,668149.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,59.022634,-0.266407,59.022634,73.397625,67.046534,-6.351092,14.108584,8.023899,-6.084685,526963.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,47.38256,-0.336926,47.38256,66.720956,61.742671,-4.978285,19.001471,14.360111,-4.641359,1261626.0,2018,recent_distance,operational,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,42.964128,0.078537,42.964128,66.606371,68.624473,2.018102,23.72078,25.660345,1.939565,602637.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,47.74666,0.449698,47.74666,76.103796,73.371456,-2.732341,28.806834,25.624795,-3.182039,2075234.0,2018,recent_distance,operational,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.298651,-0.165785,55.298651,64.569134,60.16198,-4.407154,9.104698,4.863329,-4.241369,625457.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,46.005155,-0.904589,46.005155,70.128847,71.860848,1.732001,23.219104,25.855693,2.63659,350093.0,2018,recent_distance,operational,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,66.210919,0.757086,66.210919,65.943872,68.490591,2.546719,0.490039,2.279672,1.789633,605921.0,2018,recent_distance,operational,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,57.570743,0.087151,57.570743,66.512811,66.287676,-0.225135,9.029219,8.716933,-0.312287,643440.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,36.93454,-0.043601,36.93454,67.981093,60.460044,-7.521049,31.002952,23.525504,-7.477448,868879.0,2018,recent_distance,operational,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.729784,-0.059629,59.729784,64.62467,68.480222,3.855552,4.835257,8.750438,3.915181,529867.0,2018,recent_distance,operational,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,55.219261,-1.310745,55.219261,62.830806,51.408299,-11.422507,6.3008,-3.810961,-10.111761,430459.0,2018,recent_distance,operational,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,47.753244,0.06517,47.753244,72.015941,69.976072,-2.03987,24.327867,22.222827,-2.10504,2452432.0,2018,recent_distance,operational,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,53.126245,0.66788,53.126245,61.36296,56.111758,-5.251203,8.904596,2.985513,-5.919082,107896.0,2018,recent_distance,operational,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,62.762111,1.131531,62.762111,65.90959,78.172999,12.263409,4.27901,15.410888,11.131877,120242.0,2018,recent_distance,operational,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,56.413109,-0.672063,56.413109,74.429675,74.96144,0.531764,17.344503,18.54833,1.203827,279952.0,2018,recent_distance,operational,3
2018,longitudinal,baseline,300,01,Distrito Capital,9,891,859,891,9,9,100.0,100.0,51.320369,51.427614,0.107245,51.427614,70.89212,69.117187,-1.774933,19.571752,17.689573,-1.882178,1697224.0,2018,historical_mae,operational,9
2018,longitudinal,baseline,300,02,Anzoategui,6,650,594,650,6,6,100.0,100.0,47.323629,46.370716,-0.952913,46.370716,60.720968,60.279325,-0.441643,13.397339,13.908609,0.51127,1066195.0,2018,historical_mae,operational,6
2018,longitudinal,baseline,300,03,Apure,3,349,311,341,3,3,100.0,97.707736,61.76014,61.629252,-0.130887,61.629252,69.231693,68.792867,-0.438826,7.471553,7.163614,-0.307939,334268.0,2018,historical_mae,operational,3
2018,longitudinal,baseline,300,04,Aragua,7,630,603,609,7,6,85.714286,96.666667,54.054519,54.225166,0.170647,54.253196,71.252347,70.99834,-0.254007,17.197829,16.745144,-0.452685,1213087.0,2018,historical_mae,operational,7
2018,longitudinal,baseline,300,05,Barinas,4,563,485,548,4,4,100.0,97.335702,52.188214,52.498181,0.309967,52.498181,59.604485,50.353256,-9.25123,7.416271,-2.144925,-9.561196,560790.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,06,Bolivar,6,720,691,708,6,6,100.0,98.333333,47.879948,46.570117,-1.309831,46.570117,59.815233,60.161521,0.346288,11.935285,13.591404,1.656119,973381.0,2018,historical_mae,operational,6
2018,longitudinal,baseline,300,07,Carabobo,8,711,648,704,8,8,100.0,99.015471,50.513511,50.013145,-0.500366,50.013145,65.555724,62.377723,-3.178001,15.042213,12.364579,-2.677635,1561777.0,2018,historical_mae,operational,8
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,61.560084,0.394739,61.560084,66.92687,62.546187,-4.380683,5.761525,0.986103,-4.775422,240646.0,2018,historical_mae,operational,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,4,100.0,98.902606,53.03365,52.467763,-0.565887,52.467763,59.221804,60.161015,0.939211,6.188153,7.693251,1.505098,668149.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,58.099097,-1.189945,58.099097,73.397625,69.546673,-3.850952,14.108584,11.447576,-2.661008,526963.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,47.041767,-0.677719,47.041767,66.720956,64.176754,-2.544202,19.001471,17.134987,-1.866483,1261626.0,2018,historical_mae,operational,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,41.386421,-1.49917,41.386421,66.606371,67.935432,1.329062,23.72078,26.549011,2.828231,602637.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,46.418539,-0.878423,46.418539,76.103796,71.437296,-4.6665,28.806834,25.018757,-3.788077,2075234.0,2018,historical_mae,operational,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.68555,0.221114,55.68555,64.569134,62.680477,-1.888657,9.104698,6.994927,-2.109771,625457.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,45.276316,-1.633428,45.276316,70.128847,72.367049,2.238202,23.219104,27.090733,3.87163,350093.0,2018,historical_mae,operational,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,65.543321,0.089488,65.543321,65.943872,66.3034,0.359528,0.490039,0.760079,0.27004,605921.0,2018,historical_mae,operational,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,57.286432,-0.19716,57.286432,66.512811,66.702015,0.189204,9.029219,9.415583,0.386363,643440.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,36.021175,-0.956965,36.021175,67.981093,69.132445,1.151352,31.002952,33.11127,2.108317,868879.0,2018,historical_mae,operational,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.466231,-0.323182,59.466231,64.62467,62.881015,-1.743655,4.835257,3.414784,-1.420473,529867.0,2018,historical_mae,operational,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,55.617353,-0.912653,55.617353,62.830806,53.097983,-9.732823,6.3008,-2.51937,-8.82017,430459.0,2018,historical_mae,operational,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,47.459014,-0.229061,47.459014,72.015941,71.847215,-0.168726,24.327867,24.388202,0.060335,2452432.0,2018,historical_mae,operational,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,51.132464,-1.325901,51.132464,61.36296,61.242345,-0.120616,8.904596,10.109881,1.205285,107896.0,2018,historical_mae,operational,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,59.606987,-2.023593,59.606987,65.90959,62.235067,-3.674523,4.27901,2.628081,-1.65093,120242.0,2018,historical_mae,operational,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,55.568524,-1.516648,55.568524,74.429675,72.32454,-2.105136,17.344503,16.756015,-0.588488,279952.0,2018,historical_mae,operational,3
2018,longitudinal,baseline,300,01,Distrito Capital,9,891,859,891,9,9,100.0,100.0,51.320369,51.067529,-0.25284,51.067529,70.89212,69.481692,-1.410429,19.571752,18.414163,-1.157589,1697224.0,2018,historical_rmse,operational,9
2018,longitudinal,baseline,300,02,Anzoategui,6,650,594,650,6,6,100.0,100.0,47.323629,46.348197,-0.975432,46.348197,60.720968,57.918349,-2.802619,13.397339,11.570152,-1.827187,1066195.0,2018,historical_rmse,operational,6
2018,longitudinal,baseline,300,03,Apure,3,349,311,341,3,3,100.0,97.707736,61.76014,61.479029,-0.281111,61.479029,69.231693,73.011782,3.780089,7.471553,11.532753,4.0612,334268.0,2018,historical_rmse,operational,3
2018,longitudinal,baseline,300,04,Aragua,7,630,603,609,7,6,85.714286,96.666667,54.054519,53.761896,-0.292623,53.725572,71.252347,69.288635,-1.963713,17.197829,15.563062,-1.634766,1213087.0,2018,historical_rmse,operational,7
2018,longitudinal,baseline,300,05,Barinas,4,563,485,548,4,4,100.0,97.335702,52.188214,52.042601,-0.145614,52.042601,59.604485,55.808824,-3.795662,7.416271,3.766223,-3.650048,560790.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,06,Bolivar,6,720,691,708,6,6,100.0,98.333333,47.879948,46.933295,-0.946653,46.933295,59.815233,60.137657,0.322425,11.935285,13.204363,1.269078,973381.0,2018,historical_rmse,operational,6
