codigo_centro,codigo_cne_original,nombre_centro,estado,municipio,parroquia,num_mesas,electores_inscritos,votantes,votos_validos,votos_nulos,votos_gobierno,votos_oposicion,votos_otros,votos_falcon,votos_bertucci_quijada,pct_gobierno,pct_oposicion,pct_otros,participacion,detalle_otros_json,fuente,doi,corte_fuente
110204016,110204016,UNIDAD EDUCATIVA NACIONAL JUAN GUILLERMO IRIBARREN,LARA,IRIBARREN,UNION,5,3290,1904,1891,13,1132,643,116,643,116,59.862507,34.003173,6.13432,57.87234,"{""bertucci_quijada"":116,""falcon"":643}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204017,110204017,ESCUELA BASICA EZEQUIEL ZAMORA,LARA,IRIBARREN,UNION,5,3564,1888,1878,10,1095,624,159,624,159,58.306709,33.226837,8.466454,52.974186,"{""bertucci_quijada"":159,""falcon"":624}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204018,110204018,CENTRO DE EDUCACION INICIAL MICAELA ESCALONA,LARA,IRIBARREN,UNION,2,1367,804,797,7,481,233,83,233,83,60.351317,29.23463,10.414053,58.814923,"{""bertucci_quijada"":83,""falcon"":233}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204019,110204019,UNIDAD EDUCATIVA DEPARTAMENTO LIBERTADOR,LARA,IRIBARREN,UNION,5,3913,1971,1936,35,1222,553,161,553,161,63.119835,28.56405,8.316116,50.37056,"{""bertucci_quijada"":161,""falcon"":553}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204020,110204020,CENTRO DE FORMACION INDUSTRIAL (INCE),LARA,IRIBARREN,UNION,4,2460,1304,1279,25,818,364,97,364,97,63.956216,28.459734,7.58405,53.00813,"{""bertucci_quijada"":97,""falcon"":364}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204021,110204021,CENTRO COMUNITARIO DE PROTECCION Y DESARROLLO ESTUDIANTIL,LARA,IRIBARREN,UNION,2,1122,579,571,8,375,143,53,143,53,65.674256,25.043783,9.281961,51.604278,"{""bertucci_quijada"":53,""falcon"":143}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204022,110204022,CASA COMUNAL LA ANTENA,LARA,IRIBARREN,UNION,3,1782,1043,1031,12,732,231,68,231,68,70.99903,22.405432,6.595538,58.529742,"{""bertucci_quijada"":68,""falcon"":231}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204023,110204023,UNIDAD EDUCATIVA CIUDAD DE VALENCIA,LARA,IRIBARREN,UNION,5,3220,1656,1630,26,1102,423,105,423,105,67.607362,25.95092,6.441718,51.428571,"{""bertucci_quijada"":105,""falcon"":423}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204025,110204025,UNIDAD EDUCATIVA NACIONAL DOMINGO HURTADO,LARA,IRIBARREN,UNION,3,2004,1041,1023,18,564,352,107,352,107,55.131965,34.408602,10.459433,51.946108,"{""bertucci_quijada"":107,""falcon"":352}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204026,110204026,ESCUELA NACIONAL BOLIVARIANA MIGUEL ANGEL DELGADO,LARA,IRIBARREN,UNION,2,1572,874,868,6,594,213,61,213,61,68.43318,24.539171,7.02765,55.597964,"{""bertucci_quijada"":61,""falcon"":213}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204027,110204027,UNIDAD EDUCATIVA COLEGIO FE Y ALEGRIA JUAN XXIII,LARA,IRIBARREN,UNION,6,4425,2456,2400,56,1474,730,196,730,196,61.416667,30.416667,8.166667,55.502825,"{""bertucci_quijada"":196,""falcon"":730}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204029,110204029,UNIDAD EDUCATIVA NACIONAL LOS CREPUSCULOS,LARA,IRIBARREN,UNION,5,3852,1467,1441,26,836,500,105,500,105,58.015267,34.698126,7.286607,38.084112,"{""bertucci_quijada"":105,""falcon"":500}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204030,110204030,UNIDAD EDUCATIVA DOCTOR ALBERTO CARNEVALI,LARA,IRIBARREN,UNION,4,3166,1882,1852,30,1137,531,184,531,184,61.393089,28.671706,9.935205,59.444093,"{""bertucci_quijada"":184,""falcon"":531}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204031,110204031,UNIDAD EDUCATIVA DR FORTUNATO ORELLANA,LARA,IRIBARREN,UNION,8,5709,3415,3391,24,2367,791,233,791,233,69.802418,23.326452,6.871129,59.817831,"{""bertucci_quijada"":233,""falcon"":791}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204032,110204032,CENTRO DE EDUCACION INICIAL LOS CREPUSCULOS,LARA,IRIBARREN,UNION,3,1730,659,651,8,381,231,39,231,39,58.525346,35.483871,5.990783,38.092486,"{""bertucci_quijada"":39,""falcon"":231}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204033,110204033,ESCUELA ALGARI,LARA,IRIBARREN,UNION,2,1397,1083,1080,3,860,170,50,170,50,79.62963,15.740741,4.62963,77.523264,"{""bertucci_quijada"":50,""falcon"":170}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204034,110204034,UNIDAD EDUCATIVA CARORITA ARRIBA,LARA,IRIBARREN,UNION,2,958,674,670,4,467,162,41,162,41,69.701493,24.179104,6.119403,70.354906,"{""bertucci_quijada"":41,""falcon"":162}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204035,110204035,ESCUELA BOLIVARIANA MEDIA JORNADA NUEVO BARRIO,LARA,IRIBARREN,UNION,3,1814,1251,1235,16,842,270,123,270,123,68.178138,21.862348,9.959514,68.963616,"{""bertucci_quijada"":123,""falcon"":270}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204036,110204036,UNIDAD EDUCATIVA ESTADAL PROFESOR TULIO FEBRES CORDERO,LARA,IRIBARREN,UNION,3,2050,1375,1367,8,1021,271,75,271,75,74.6891,19.824433,5.486467,67.073171,"{""bertucci_quijada"":75,""falcon"":271}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204037,110204037,ESCUELA BOLIVARIANA LAS VERITAS,LARA,IRIBARREN,UNION,2,1152,806,798,8,518,210,70,210,70,64.912281,26.315789,8.77193,69.965278,"{""bertucci_quijada"":70,""falcon"":210}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204038,110204038,CENTRO DE EDUCACION INICIAL MARIA TERESA DEL TORO,LARA,IRIBARREN,UNION,1,639,478,470,8,348,88,34,88,34,74.042553,18.723404,7.234043,74.804382,"{""bertucci_quijada"":34,""falcon"":88}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204039,110204039,UNIDAD EDUCATIVA ANTONIO ARRAIZ,LARA,IRIBARREN,UNION,4,2863,1306,1268,38,728,432,108,432,108,57.413249,34.069401,8.51735,45.616486,"{""bertucci_quijada"":108,""falcon"":432}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204040,110204040,CASA COMUNAL MANUEL PRADO,LARA,IRIBARREN,UNION,1,492,292,284,8,174,86,24,86,24,61.267606,30.28169,8.450704,59.349593,"{""bertucci_quijada"":24,""falcon"":86}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204041,110204041,CENTRO DE EDUCACION INICIAL BOLIVARIANO JACINTO LARA I,LARA,IRIBARREN,UNION,2,1024,489,483,6,292,159,32,159,32,60.455487,32.919255,6.625259,47.753906,"{""bertucci_quijada"":32,""falcon"":159}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204042,110204042,UNIDAD EDUCATIVA ESTADAL JUAN PABLO II,LARA,IRIBARREN,UNION,1,725,480,467,13,317,114,36,114,36,67.880086,24.411135,7.708779,66.206897,"{""bertucci_quijada"":36,""falcon"":114}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204043,110204043,UNIDAD EDUCATIVA CRISTOBAL MENDOZA,LARA,IRIBARREN,UNION,2,1113,853,850,3,569,174,107,174,107,66.941176,20.470588,12.588235,76.639712,"{""bertucci_quijada"":107,""falcon"":174}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204044,110204044,CENTRO DE EDUCACION INICIAL JOSE FELIX RIBAS,LARA,IRIBARREN,UNION,2,1077,542,522,20,351,141,30,141,30,67.241379,27.011494,5.747126,50.324977,"{""bertucci_quijada"":30,""falcon"":141}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204047,110204047,SIMONCITO COMUNITARIO MI ESPERANZA,LARA,IRIBARREN,UNION,1,289,228,227,1,180,30,17,30,17,79.295154,13.215859,7.488987,78.892734,"{""bertucci_quijada"":17,""falcon"":30}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204048,110204048,CASA COMUNAL CRUZ BAJA,LARA,IRIBARREN,UNION,1,429,288,280,8,195,72,13,72,13,69.642857,25.714286,4.642857,67.132867,"{""bertucci_quijada"":13,""falcon"":72}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204049,110204049,UNIDAD EDUCATIVA COLEGIO FE Y ALEGRIA MONSEÑOR OSCAR ARNURLFO ROMERO,LARA,IRIBARREN,UNION,3,1865,1320,1310,10,845,375,90,375,90,64.503817,28.625954,6.870229,70.77748,"{""bertucci_quijada"":90,""falcon"":375}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204050,110204050,SIMONCITO COMUNITARIO MIS PAYASITOS,LARA,IRIBARREN,UNION,1,388,295,293,2,205,80,8,80,8,69.96587,27.303754,2.730375,76.030928,"{""bertucci_quijada"":8,""falcon"":80}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204051,110204051,BIBLIOTECA GERARDO PEREZ,LARA,IRIBARREN,UNION,1,388,241,239,2,142,79,18,79,18,59.414226,33.054393,7.531381,62.113402,"{""bertucci_quijada"":18,""falcon"":79}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204053,110204053,CASA COMUNAL BARRIO LINDO,LARA,IRIBARREN,UNION,1,451,305,302,3,186,100,16,100,16,61.589404,33.112583,5.298013,67.627494,"{""bertucci_quijada"":16,""falcon"":100}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204054,110204054,CENTRO DE EDUCACION INICIAL CORAZON DE JESUS,LARA,IRIBARREN,UNION,1,337,253,251,2,185,40,26,40,26,73.705179,15.936255,10.358566,75.074184,"{""bertucci_quijada"":26,""falcon"":40}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204055,110204055,ESCUELA BOLIVARIANA PROFESOR RAFAEL CORONADO,LARA,IRIBARREN,UNION,1,232,173,171,2,105,51,15,51,15,61.403509,29.824561,8.77193,74.568966,"{""bertucci_quijada"":15,""falcon"":51}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204057,110204057,PREESCOLAR TAORMINA GUEVARA,LARA,IRIBARREN,UNION,2,1120,951,942,9,753,131,58,131,58,79.936306,13.906582,6.157113,84.910714,"{""bertucci_quijada"":58,""falcon"":131}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204058,110204058,INFOCENTRO BARRIO LA PASTORA,LARA,IRIBARREN,UNION,1,567,362,359,3,267,66,26,66,26,74.373259,18.384401,7.24234,63.844797,"{""bertucci_quijada"":26,""falcon"":66}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204059,110204059,AULAS DE MEDICINA INTEGRAL COMUNITARIA,LARA,IRIBARREN,UNION,1,452,272,261,11,182,65,14,65,14,69.731801,24.904215,5.363985,60.176991,"{""bertucci_quijada"":14,""falcon"":65}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204061,110204061,UNIDAD EDUCATIVA NACIONAL ALGARI EXTENSION VALLE CAMPESTRE,LARA,IRIBARREN,UNION,2,820,623,617,6,434,128,55,128,55,70.340357,20.745543,8.9141,75.97561,"{""bertucci_quijada"":55,""falcon"":128}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204062,110204062,CENTRO DE VOTACION ALI PRIMERA,LARA,IRIBARREN,UNION,1,402,315,314,1,235,57,22,57,22,74.840764,18.152866,7.006369,78.358209,"{""bertucci_quijada"":22,""falcon"":57}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110204063,110204063,CENTRO DE VOTACION ENMANUEL,LARA,IRIBARREN,UNION,1,411,308,307,1,249,42,16,42,16,81.107492,13.680782,5.211726,74.939173,"{""bertucci_quijada"":16,""falcon"":42}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205001,110205001,ESCUELA ESTADAL JOSE A GIRARDOT,LARA,IRIBARREN,EL CUJI,6,4120,1776,1752,24,1100,486,166,486,166,62.785388,27.739726,9.474886,43.106796,"{""bertucci_quijada"":166,""falcon"":486}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205002,110205002,UNIDAD EDUCATIVA DOCTOR ARGIMIRO BRACAMONTE II,LARA,IRIBARREN,EL CUJI,4,2404,998,983,15,598,271,114,271,114,60.834181,27.568667,11.597152,41.514143,"{""bertucci_quijada"":114,""falcon"":271}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205003,110205003,UNIDAD EDUCATIVA NACIONAL EL CUJI,LARA,IRIBARREN,EL CUJI,5,3740,1538,1518,20,952,392,174,392,174,62.714097,25.823452,11.462451,41.122995,"{""bertucci_quijada"":174,""falcon"":392}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205004,110205004,CICLO BASICO CARORITA ABAJO,LARA,IRIBARREN,EL CUJI,5,3561,1984,1960,24,1293,480,187,480,187,65.969388,24.489796,9.540816,55.714687,"{""bertucci_quijada"":187,""falcon"":480}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205005,110205005,UNIDAD EDUCATIVA LAS VEGAS,LARA,IRIBARREN,EL CUJI,1,321,183,180,3,148,16,16,16,16,82.222222,8.888889,8.888889,57.009346,"{""bertucci_quijada"":16,""falcon"":16}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205006,110205006,UNIDAD EDUCATIVA ANDRES BELLO,LARA,IRIBARREN,EL CUJI,6,4231,2042,2002,40,1330,420,252,420,252,66.433566,20.979021,12.587413,48.262822,"{""bertucci_quijada"":252,""falcon"":420}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205007,110205007,UNIDAD EDUCATIVA PRADOS DEL NORTE II,LARA,IRIBARREN,EL CUJI,3,2321,1179,1150,29,729,297,124,297,124,63.391304,25.826087,10.782609,50.79707,"{""bertucci_quijada"":124,""falcon"":297}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205008,110205008,CENTRO DE EDUCACION INICIAL EL CUJI,LARA,IRIBARREN,EL CUJI,2,1511,751,743,8,451,209,83,209,83,60.699865,28.129206,11.170929,49.702184,"{""bertucci_quijada"":83,""falcon"":209}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205009,110205009,UNIDAD EDUCATIVA EL TURAL,LARA,IRIBARREN,EL CUJI,1,180,128,128,0,101,22,5,22,5,78.90625,17.1875,3.90625,71.111111,"{""bertucci_quijada"":5,""falcon"":22}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205010,110205010,UNIDAD EDUCATIVA BOLIVARIANA LA PLAYA,LARA,IRIBARREN,EL CUJI,2,1390,738,726,12,482,144,100,144,100,66.391185,19.834711,13.774105,53.093525,"{""bertucci_quijada"":100,""falcon"":144}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205011,110205011,UNIDAD EDUCATIVA EL JAYO,LARA,IRIBARREN,EL CUJI,2,812,470,463,7,359,71,33,71,33,77.537797,15.334773,7.12743,57.881773,"{""bertucci_quijada"":33,""falcon"":71}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205012,110205012,UNIDAD EDUCATIVA ESTADAL GRAN MARISCAL DE AYACUCHO,LARA,IRIBARREN,EL CUJI,3,1688,937,918,19,613,200,105,200,105,66.775599,21.786492,11.437908,55.509479,"{""bertucci_quijada"":105,""falcon"":200}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205013,110205013,UNIDAD EDUCATIVA ESTADAL JUAN DE VILLEGAS,LARA,IRIBARREN,EL CUJI,3,1939,1093,1092,1,797,230,65,230,65,72.985348,21.062271,5.952381,56.369263,"{""bertucci_quijada"":65,""falcon"":230}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205014,110205014,UNIDAD EDUCATIVA ESTADAL  DOMINGO HURTADO,LARA,IRIBARREN,EL CUJI,2,1031,739,734,5,563,112,59,112,59,76.702997,15.258856,8.038147,71.677983,"{""bertucci_quijada"":59,""falcon"":112}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205015,110205015,ESCUELA BASICA BOLIVARIANA MEDIA JORNADA LOS ROBLES,LARA,IRIBARREN,EL CUJI,1,777,481,478,3,311,104,63,104,63,65.062762,21.757322,13.179916,61.904762,"{""bertucci_quijada"":63,""falcon"":104}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205016,110205016,ESCUELA NACIONAL EL CARDENAL,LARA,IRIBARREN,EL CUJI,2,1353,872,859,13,679,129,51,129,51,79.045402,15.017462,5.937136,64.449372,"{""bertucci_quijada"":51,""falcon"":129}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205017,110205017,ESCUELA BASICA ESTADAL LA ROSA,LARA,IRIBARREN,EL CUJI,1,504,275,261,14,187,43,31,43,31,71.64751,16.475096,11.877395,54.563492,"{""bertucci_quijada"":31,""falcon"":43}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205018,110205018,CIRA MARIA NOGUERA DE LORENA,LARA,IRIBARREN,EL CUJI,1,499,404,398,6,292,81,25,81,25,73.366834,20.351759,6.281407,80.961924,"{""bertucci_quijada"":25,""falcon"":81}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205019,110205019,ESCUELA EL CALLAO,LARA,IRIBARREN,EL CUJI,1,262,209,209,0,115,85,9,85,9,55.023923,40.669856,4.30622,79.770992,"{""bertucci_quijada"":9,""falcon"":85}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110205020,110205020,UNIDAD EDUCATIVA NACIONAL FEDERMAN NER 140,LARA,IRIBARREN,EL CUJI,1,91,68,67,1,56,10,1,10,1,83.58209,14.925373,1.492537,74.725275,"{""bertucci_quijada"":1,""falcon"":10}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206001,110206001,UNIDAD EDUCATIVA ESTADAL ANTONIO JOSE PACHECO,LARA,IRIBARREN,TAMACA,4,2993,1775,1758,17,1116,496,146,496,146,63.481229,28.213879,8.304892,59.305045,"{""bertucci_quijada"":146,""falcon"":496}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206002,110206002,UNIDAD EDUCATIVA ESTADAL EL PAMPERO,LARA,IRIBARREN,TAMACA,2,1530,909,900,9,590,224,86,224,86,65.555556,24.888889,9.555556,59.411765,"{""bertucci_quijada"":86,""falcon"":224}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206003,110206003,ESCUELA BASICA ARTURO USLAR PIETRI,LARA,IRIBARREN,TAMACA,3,2112,1159,1136,23,838,168,130,168,130,73.767606,14.788732,11.443662,54.876894,"{""bertucci_quijada"":130,""falcon"":168}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206004,110206004,UNIDAD EDUCATIVA ESTADAL FRANCISCO DE MIRANDA,LARA,IRIBARREN,TAMACA,3,1853,1191,1180,11,761,351,68,351,68,64.491525,29.745763,5.762712,64.27415,"{""bertucci_quijada"":68,""falcon"":351}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206005,110206005,UNIDAD EDUCATIVA BOLIVARIANA RETEN ARRIBA,LARA,IRIBARREN,TAMACA,1,614,402,395,7,278,85,32,85,32,70.379747,21.518987,8.101266,65.472313,"{""bertucci_quijada"":32,""falcon"":85}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206006,110206006,UNIDAD EDUCATIVA NACIONAL TAMACA,LARA,IRIBARREN,TAMACA,6,4127,1962,1925,37,1179,580,166,580,166,61.246753,30.12987,8.623377,47.540586,"{""bertucci_quijada"":166,""falcon"":580}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206007,110206007,LICEO BOLIVARIANO JUAN BAUTISTA RODRIGUEZ,LARA,IRIBARREN,TAMACA,6,4425,1926,1905,21,1164,545,196,545,196,61.102362,28.608924,10.288714,43.525424,"{""bertucci_quijada"":196,""falcon"":545}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
110206008,110206008,ESCUELA BOLIVARIANA LA PALMITA,LARA,IRIBARREN,TAMACA,2,865,561,550,11,377,136,37,136,37,68.545455,24.727273,6.727273,64.855491,"{""bertucci_quijada"":37,""falcon"":136}",venpres_a,10.7910/DVN/NO1XJ2,VENPRES-A v1.1; voto_c tratado como votantes y validos recalculados desde candidatos
